RDS
750,3,coupMissing,
1,4,coup2741,coup1719,coup3286,coupMissing,10,hash5542,hash5064,hash7593,hash596,hash3111,NA,NA,NA,NA,NA,NA,
2,7,coup4907,coupMissing,coupMissing,coupMissing,10,hash2057,hash3707,hash2037,hash5612,hash6495,hash6041,hash1993,hash5641,NA,NA,NA,
3,5,coup2201,coup3434,coup4051,coupMissing,10,hash2533,hash5782,hash6725,hash500,hash2042,hash6186,NA,NA,NA,NA,NA,
4,5,coup4881,coup4118,coup2888,coupMissing,10,hash3110,hash7618,hash5117,hash2579,hash1785,hash4027,NA,NA,NA,NA,NA,
5,5,coup2188,coup1180,coup1721,coupMissing,10,hash1757,hash347,hash4059,hash6767,hash2504,hash3142,NA,NA,NA,NA,NA,
6,7,coup3430,coup4369,coup3705,coupMissing,10,hash7906,hash2637,hash5728,hash3875,hash5718,hash3302,hash6993,hash6519,NA,NA,NA,
7,8,coup4191,coupMissing,coupMissing,coupMissing,10,hash4937,hash4575,hash4764,hash5541,hash3775,hash6395,hash3455,hash264,hash3966,NA,NA,
8,5,coup2899,coup3367,coup795,coupMissing,10,hash4584,hash4359,hash5145,hash6174,hash4843,hash5,NA,NA,NA,NA,NA,
9,5,coup4158,coup4405,coup3939,coupMissing,10,hash5715,hash1283,hash5601,hash6495,hash4112,hash331,NA,NA,NA,NA,NA,
10,4,coup1007,coup1922,coup3365,coupMissing,10,hash3076,hash3884,hash7091,hash5667,hash1881,NA,NA,NA,NA,NA,NA,
11,5,coup3679,coup1518,coup3451,coupMissing,10,hash3610,hash4538,hash7142,hash679,hash1666,hash3225,NA,NA,NA,NA,NA,
12,4,coup2795,coup4122,coup1556,coupMissing,10,hash1698,hash6964,hash5198,hash2693,hash5930,NA,NA,NA,NA,NA,NA,
13,5,coup260,coup2278,coup595,coupMissing,10,hash4304,hash4016,hash2281,hash2093,hash6565,hash1511,NA,NA,NA,NA,NA,
