RDS
250,3,coupMissing,
1,5,coup1288,coupMissing,coupMissing,coupMissing,9,hash105,hash401,hash582,hash506,hash835,hash930,NA,NA,NA,NA,
2,5,coup1352,coup3556,coup1026,coupMissing,9,hash24,hash979,hash401,hash499,hash41,hash518,NA,NA,NA,NA,
3,5,coup7290,coup5737,coup4876,coupMissing,9,hash412,hash561,hash432,hash160,hash752,hash448,NA,NA,NA,NA,
4,4,coup7654,coup5677,coup7758,coupMissing,9,hash243,hash998,hash170,hash832,hash176,NA,NA,NA,NA,NA,
5,6,coup5916,coup9731,coup2676,coupMissing,9,hash820,hash234,hash218,hash689,hash376,hash783,hash261,NA,NA,NA,
6,5,coup1003,coup1174,coup7727,coupMissing,9,hash13,hash485,hash614,hash777,hash541,hash613,NA,NA,NA,NA,
7,6,coup1279,coupMissing,coupMissing,coupMissing,9,hash947,hash930,hash119,hash89,hash332,hash680,hash222,NA,NA,NA,
8,6,coup6214,coupMissing,coupMissing,coupMissing,9,hash228,hash132,hash699,hash771,hash511,hash825,hash469,NA,NA,NA,
9,4,coup5137,coupMissing,coupMissing,coupMissing,9,hash597,hash696,hash380,hash136,hash716,NA,NA,NA,NA,NA,
10,8,coup7,coupMissing,coupMissing,coupMissing,9,hash656,hash54,hash978,hash851,hash207,hash868,hash42,hash509,hash533,NA,
11,6,coup558,coup6972,coup3154,coupMissing,9,hash972,hash484,hash832,hash239,hash870,hash189,hash473,NA,NA,NA,
12,5,coup4208,coupMissing,coupMissing,coupMissing,9,hash436,hash751,hash340,hash782,hash684,hash49,NA,NA,NA,NA,
13,5,coup3885,coup8433,coup4891,coupMissing,9,hash394,hash942,hash983,hash574,hash493,hash315,NA,NA,NA,NA,
14,6,coup2554,coupMissing,coupMissing,coupMissing,9,hash237,hash798,hash497,hash915,hash978,hash971,hash836,NA,NA,NA,
15,4,coup6025,coupMissing,coupMissing,coupMissing,9,hash147,hash333,hash662,hash136,hash296,NA,NA,NA,NA,NA,
16,4,coup8140,coupMissing,coupMissing,coupMissing,9,hash611,hash67,hash420,hash640,hash634,NA,NA,NA,NA,NA,
17,6,coup2212,coupMissing,coupMissing,coupMissing,9,hash797,hash157,hash120,hash790,hash591,hash398,hash673,NA,NA,NA,
18,5,coup3553,coupMissing,coupMissing,coupMissing,9,hash560,hash323,hash635,hash990,hash560,hash813,NA,NA,NA,NA,
19,5,coup9867,coup8074,coup9486,coupMissing,9,hash673,hash998,hash547,hash980,hash376,hash458,NA,NA,NA,NA,
20,7,coup869,coup8533,coup7,coupMissing,9,hash868,hash624,hash115,hash541,hash340,hash954,hash656,hash164,NA,NA,
21,5,coup1191,coup9109,coup4961,coupMissing,9,hash380,hash536,hash120,hash517,hash624,hash315,NA,NA,NA,NA,
22,5,coup897,coupMissing,coupMissing,coupMissing,9,hash559,hash786,hash467,hash32,hash584,hash334,NA,NA,NA,NA,
23,6,coup2821,coupMissing,coupMissing,coupMissing,9,hash490,hash603,hash736,hash696,hash377,hash296,hash682,NA,NA,NA,
24,6,coup5408,coup5664,coup8420,coupMissing,9,hash425,hash362,hash676,hash952,hash55,hash61,hash567,NA,NA,NA,
25,4,coup7605,coupMissing,coupMissing,coupMissing,9,hash507,hash993,hash351,hash97,hash546,NA,NA,NA,NA,NA,
26,5,coup6705,coupMissing,coupMissing,coupMissing,9,hash203,hash707,hash412,hash728,hash651,hash400,NA,NA,NA,NA,
27,5,coup7676,coup9286,coup541,coupMissing,9,hash621,hash277,hash708,hash558,hash380,hash532,NA,NA,NA,NA,
28,6,coup9166,coup7061,coup5666,coupMissing,9,hash670,hash769,hash411,hash742,hash587,hash545,hash644,NA,NA,NA,
29,6,coup5782,coup4323,coup8456,coupMissing,9,hash563,hash432,hash855,hash147,hash55,hash90,hash359,NA,NA,NA,
30,5,coup4605,coup7413,coup8015,coupMissing,9,hash157,hash547,hash890,hash118,hash925,hash438,NA,NA,NA,NA,
31,5,coup4777,coupMissing,coupMissing,coupMissing,9,hash108,hash3,hash354,hash713,hash649,hash399,NA,NA,NA,NA,
32,5,coup7346,coupMissing,coupMissing,coupMissing,9,hash859,hash462,hash120,hash467,hash617,hash882,NA,NA,NA,NA,
33,4,coup4528,coupMissing,coupMissing,coupMissing,9,hash88,hash26,hash963,hash383,hash858,NA,NA,NA,NA,NA,
34,6,coup2695,coupMissing,coupMissing,coupMissing,9,hash29,hash539,hash701,hash655,hash20,hash493,hash814,NA,NA,NA,
35,7,coup3414,coupMissing,coupMissing,coupMissing,9,hash492,hash550,hash739,hash302,hash473,hash464,hash462,hash217,NA,NA,
36,5,coup2037,coup1063,coup1184,coupMissing,9,hash55,hash253,hash404,hash453,hash417,hash685,NA,NA,NA,NA,
37,6,coup2756,coup8336,coup3629,coupMissing,9,hash73,hash4,hash676,hash915,hash40,hash912,hash380,NA,NA,NA,
38,6,coup2612,coupMissing,coupMissing,coupMissing,9,hash450,hash4,hash969,hash756,hash9,hash482,hash366,NA,NA,NA,
39,5,coup1861,coup3859,coup6890,coupMissing,9,hash903,hash676,hash663,hash273,hash7,hash581,NA,NA,NA,NA,
40,5,coup2828,coup3435,coup8619,coupMissing,9,hash894,hash183,hash997,hash32,hash918,hash59,NA,NA,NA,NA,
41,6,coup1184,coupMissing,coupMissing,coupMissing,9,hash453,hash429,hash191,hash516,hash372,hash718,hash55,NA,NA,NA,
42,6,coup615,coupMissing,coupMissing,coupMissing,9,hash781,hash238,hash250,hash150,hash453,hash317,hash971,NA,NA,NA,
43,5,coup223,coup2896,coup7953,coupMissing,9,hash153,hash534,hash279,hash971,hash674,hash952,NA,NA,NA,NA,
44,5,coup3392,coup5743,coup8059,coupMissing,9,hash158,hash432,hash750,hash580,hash998,hash547,NA,NA,NA,NA,
45,5,coup4912,coupMissing,coupMissing,coupMissing,9,hash850,hash438,hash833,hash482,hash835,hash599,NA,NA,NA,NA,
46,5,coup1832,coup3229,coup2941,coupMissing,9,hash640,hash0,hash708,hash955,hash963,hash682,NA,NA,NA,NA,
47,7,coup8504,coupMissing,coupMissing,coupMissing,9,hash11,hash618,hash791,hash173,hash249,hash380,hash803,hash494,NA,NA,
48,4,coup9207,coupMissing,coupMissing,coupMissing,9,hash496,hash738,hash635,hash993,hash315,NA,NA,NA,NA,NA,
49,4,coup6134,coupMissing,coupMissing,coupMissing,9,hash521,hash275,hash725,hash722,hash532,NA,NA,NA,NA,NA,
50,5,coup2546,coup2828,coup1837,coupMissing,9,hash918,hash666,hash894,hash115,hash970,hash402,NA,NA,NA,NA,
51,5,coup6263,coup6025,coup3889,coupMissing,9,hash136,hash305,hash697,hash326,hash147,hash475,NA,NA,NA,NA,
52,6,coup3859,coupMissing,coupMissing,coupMissing,9,hash7,hash128,hash218,hash903,hash979,hash18,hash918,NA,NA,NA,
53,4,coup289,coupMissing,coupMissing,coupMissing,9,hash383,hash38,hash94,hash929,hash633,NA,NA,NA,NA,NA,
54,4,coup1174,coupMissing,coupMissing,coupMissing,9,hash614,hash406,hash686,hash65,hash13,NA,NA,NA,NA,NA,
55,6,coup3251,coup1055,coup414,coupMissing,9,hash604,hash782,hash870,hash511,hash719,hash92,hash438,NA,NA,NA,
56,6,coup4961,coup3560,coup6545,coupMissing,9,hash517,hash370,hash553,hash380,hash82,hash779,hash590,NA,NA,NA,
57,5,coup4286,coup3746,coup8140,coupMissing,9,hash634,hash126,hash154,hash611,hash313,hash442,NA,NA,NA,NA,
58,4,coup3435,coup8839,coup2215,coupMissing,9,hash183,hash309,hash894,hash373,hash490,NA,NA,NA,NA,NA,
59,4,coup2646,coupMissing,coupMissing,coupMissing,9,hash14,hash931,hash416,hash630,hash122,NA,NA,NA,NA,NA,
