RDS
750,3,coupMissing,
1,7,coup1525,coupMissing,coupMissing,coupMissing,9,hash362,hash1721,hash1763,hash546,hash428,hash1955,hash1639,hash1343,NA,NA,
2,6,coup1164,coupMissing,coupMissing,coupMissing,9,hash931,hash908,hash82,hash318,hash1277,hash1252,hash1217,NA,NA,NA,
3,4,coup2363,coup4335,coup8266,coupMissing,9,hash1926,hash1387,hash687,hash1111,hash933,NA,NA,NA,NA,NA,
4,7,coup9917,coup3512,coup6152,coupMissing,9,hash940,hash223,hash1270,hash271,hash233,hash1964,hash207,hash769,NA,NA,
5,6,coup2916,coupMissing,coupMissing,coupMissing,9,hash478,hash234,hash507,hash193,hash1256,hash1190,hash1203,NA,NA,NA,
6,5,coup9602,coupMissing,coupMissing,coupMissing,9,hash1867,hash684,hash280,hash1521,hash423,hash1476,NA,NA,NA,NA,
7,4,coup1750,coupMissing,coupMissing,coupMissing,9,hash54,hash931,hash1423,hash333,hash336,NA,NA,NA,NA,NA,
8,5,coup3453,coupMissing,coupMissing,coupMissing,9,hash1250,hash316,hash1642,hash858,hash769,hash1706,NA,NA,NA,NA,
9,6,coup734,coupMissing,coupMissing,coupMissing,9,hash231,hash0,hash922,hash1872,hash817,hash1281,hash1263,NA,NA,NA,
10,6,coup6553,coup4500,coup2493,coupMissing,9,hash949,hash1880,hash1583,hash427,hash437,hash728,hash807,NA,NA,NA,
11,6,coup5828,coupMissing,coupMissing,coupMissing,9,hash1812,hash1468,hash963,hash66,hash1936,hash18,hash1991,NA,NA,NA,
12,6,coup8328,coupMissing,coupMissing,coupMissing,9,hash515,hash1523,hash743,hash1768,hash501,hash226,hash1716,NA,NA,NA,
13,5,coup1314,coup7002,coup923,coupMissing,9,hash1616,hash541,hash1281,hash1962,hash1318,hash1929,NA,NA,NA,NA,
14,5,coup6751,coupMissing,coupMissing,coupMissing,9,hash359,hash279,hash1157,hash631,hash1916,hash1995,NA,NA,NA,NA,
15,6,coup9864,coup5776,coup5726,coupMissing,9,hash912,hash361,hash63,hash163,hash1342,hash1937,hash563,NA,NA,NA,
16,5,coup5692,coupMissing,coupMissing,coupMissing,9,hash47,hash730,hash210,hash996,hash146,hash534,NA,NA,NA,NA,
17,4,coup9016,coupMissing,coupMissing,coupMissing,9,hash534,hash1783,hash571,hash156,hash1147,NA,NA,NA,NA,NA,
18,4,coup7011,coup2364,coupMissing,coupMissing,9,hash889,hash1090,hash1508,hash1695,hash1287,NA,NA,NA,NA,NA,
19,5,coup3584,coupMissing,coupMissing,coupMissing,9,hash1947,hash848,hash1984,hash1541,hash1708,hash980,NA,NA,NA,NA,
20,6,coup8918,coup778,coup9588,coupMissing,9,hash1677,hash678,hash894,hash1043,hash1931,hash304,hash1609,NA,NA,NA,
21,6,coup6350,coup7276,coup6460,coupMissing,9,hash760,hash376,hash1943,hash1480,hash853,hash1277,hash761,NA,NA,NA,
22,5,coup2207,coupMissing,coupMissing,coupMissing,9,hash1580,hash1323,hash1536,hash1387,hash757,hash1551,NA,NA,NA,NA,
23,5,coup7377,coup1394,coup2368,coupMissing,9,hash1318,hash314,hash1106,hash699,hash459,hash28,NA,NA,NA,NA,
24,6,coup7963,coupMissing,coupMissing,coupMissing,9,hash1318,hash1582,hash1669,hash960,hash559,hash834,hash1562,NA,NA,NA,
25,6,coup4151,coupMissing,coupMissing,coupMissing,9,hash55,hash1953,hash1357,hash1445,hash653,hash725,hash799,NA,NA,NA,
26,4,coup9868,coup7878,coup6642,coupMissing,9,hash1683,hash29,hash1129,hash191,hash1014,NA,NA,NA,NA,NA,
27,5,coup5006,coupMissing,coupMissing,coupMissing,9,hash1161,hash57,hash1608,hash840,hash1147,hash1981,NA,NA,NA,NA,
28,6,coup6219,coup7123,coup4624,coupMissing,9,hash1183,hash1708,hash532,hash1142,hash507,hash583,hash1869,NA,NA,NA,
29,5,coup5129,coup9893,coup5951,coupMissing,9,hash1586,hash547,hash949,hash1916,hash1624,hash986,NA,NA,NA,NA,
30,6,coup8508,coup2668,coup7764,coupMissing,9,hash1329,hash1059,hash1189,hash216,hash1341,hash412,hash1495,NA,NA,NA,
31,5,coup9867,coupMissing,coupMissing,coupMissing,9,hash257,hash584,hash980,hash114,hash1830,hash32,NA,NA,NA,NA,
32,6,coup1978,coupMissing,coupMissing,coupMissing,9,hash387,hash1689,hash280,hash1366,hash1267,hash616,hash1342,NA,NA,NA,
33,8,coup6845,coupMissing,coupMissing,coupMissing,9,hash150,hash222,hash1147,hash63,hash189,hash242,hash41,hash812,hash639,NA,
34,6,coup3124,coupMissing,coupMissing,coupMissing,9,hash390,hash865,hash1637,hash1646,hash228,hash1771,hash842,NA,NA,NA,
35,7,coup4185,coupMissing,coupMissing,coupMissing,9,hash1469,hash793,hash588,hash860,hash1636,hash1431,hash808,hash101,NA,NA,
36,4,coup6096,coup7179,coup4579,coupMissing,9,hash1211,hash796,hash589,hash796,hash777,NA,NA,NA,NA,NA,
37,5,coup2721,coupMissing,coupMissing,coupMissing,9,hash1307,hash1383,hash185,hash1697,hash1127,hash1119,NA,NA,NA,NA,
38,4,coup256,coupMissing,coupMissing,coupMissing,9,hash1715,hash51,hash863,hash1876,hash728,NA,NA,NA,NA,NA,
39,4,coup20,coupMissing,coupMissing,coupMissing,9,hash1033,hash40,hash1404,hash662,hash779,NA,NA,NA,NA,NA,
40,4,coup9944,coupMissing,coupMissing,coupMissing,9,hash1749,hash793,hash345,hash350,hash1868,NA,NA,NA,NA,NA,
41,5,coup6197,coup3499,coup323,coupMissing,9,hash869,hash909,hash882,hash1271,hash468,hash1764,NA,NA,NA,NA,
42,4,coup3891,coup897,coup2101,coupMissing,9,hash1553,hash799,hash383,hash8,hash1498,NA,NA,NA,NA,NA,
43,7,coup5066,coup7125,coup799,coupMissing,9,hash1161,hash215,hash1542,hash1275,hash820,hash1147,hash943,hash815,NA,NA,
44,6,coup2478,coupMissing,coupMissing,coupMissing,9,hash1551,hash1810,hash617,hash1275,hash375,hash1472,hash1114,NA,NA,NA,
45,7,coup741,coupMissing,coupMissing,coupMissing,9,hash1366,hash920,hash584,hash565,hash910,hash1663,hash1586,hash452,NA,NA,
46,5,coup224,coup82,coup7063,coupMissing,9,hash171,hash845,hash1112,hash1541,hash165,hash1158,NA,NA,NA,NA,
47,6,coup6921,coupMissing,coupMissing,coupMissing,9,hash324,hash875,hash736,hash920,hash714,hash1544,hash459,NA,NA,NA,
48,6,coup4529,coup1124,coup7079,coupMissing,9,hash233,hash1620,hash638,hash5,hash781,hash1849,hash385,NA,NA,NA,
49,8,coup6506,coup9016,coup3457,coupMissing,9,hash1147,hash933,hash406,hash1846,hash534,hash756,hash33,hash895,hash1984,NA,
50,8,coup82,coup6256,coup1302,coupMissing,9,hash165,hash1479,hash1230,hash6,hash171,hash1113,hash364,hash1674,hash567,NA,
51,6,coup2616,coup2278,coup9997,coupMissing,9,hash1476,hash372,hash142,hash1418,hash758,hash473,hash909,NA,NA,NA,
52,6,coup9928,coup4828,coup2729,coupMissing,9,hash1007,hash278,hash968,hash746,hash1657,hash784,hash807,NA,NA,NA,
53,4,coup4965,coup6506,coup456,coupMissing,9,hash406,hash139,hash1275,hash1990,hash1147,NA,NA,NA,NA,NA,
54,4,coup9176,coupMissing,coupMissing,coupMissing,9,hash1228,hash923,hash281,hash1345,hash1645,NA,NA,NA,NA,NA,
55,4,coup7764,coup4224,coupMissing,coupMissing,9,hash1059,hash432,hash1329,hash173,hash338,NA,NA,NA,NA,NA,
56,5,coup8613,coupMissing,coupMissing,coupMissing,9,hash156,hash1384,hash728,hash792,hash638,hash1917,NA,NA,NA,NA,
57,6,coup8892,coup3170,coup5768,coupMissing,9,hash1061,hash1405,hash1432,hash265,hash990,hash477,hash554,NA,NA,NA,
58,6,coup923,coupMissing,coupMissing,coupMissing,9,hash1281,hash1616,hash597,hash1884,hash1469,hash1326,hash247,NA,NA,NA,
59,4,coup1626,coupMissing,coupMissing,coupMissing,9,hash1020,hash458,hash1174,hash1212,hash919,NA,NA,NA,NA,NA,
60,7,coup1218,coup5306,coup4185,coupMissing,9,hash1431,hash36,hash259,hash1030,hash1355,hash1469,hash959,hash75,NA,NA,
61,5,coup5678,coup5618,coup9530,coupMissing,9,hash207,hash839,hash5,hash1287,hash42,hash807,NA,NA,NA,NA,
62,4,coup4772,coup2050,coupMissing,coupMissing,9,hash712,hash1708,hash1787,hash1253,hash1834,NA,NA,NA,NA,NA,
63,5,coup545,coupMissing,coupMissing,coupMissing,9,hash1488,hash1344,hash1000,hash1827,hash1146,hash886,NA,NA,NA,NA,
