RDS
250,3,coupMissing,
1,5,coup1229,coup4761,coup2365,coupMissing,10,hash1649,hash106,hash3571,hash2014,hash7092,hash1080,NA,NA,NA,NA,NA,
2,5,coup2080,coupMissing,coupMissing,coupMissing,10,hash6133,hash3354,hash3602,hash7933,hash2859,hash6650,NA,NA,NA,NA,NA,
3,4,coup1172,coup3934,coup3019,coupMissing,10,hash2419,hash2775,hash3192,hash4720,hash7502,NA,NA,NA,NA,NA,NA,
4,4,coup3147,coupMissing,coupMissing,coupMissing,10,hash3541,hash5275,hash1345,hash7475,hash7056,NA,NA,NA,NA,NA,NA,
5,4,coup3322,coupMissing,coupMissing,coupMissing,10,hash1666,hash3610,hash1200,hash4335,hash2534,NA,NA,NA,NA,NA,NA,
6,4,coup1196,coupMissing,coupMissing,coupMissing,10,hash4291,hash6050,hash4197,hash3027,hash7907,NA,NA,NA,NA,NA,NA,
7,5,coup4158,coupMissing,coupMissing,coupMissing,10,hash5715,hash1283,hash5601,hash6495,hash4112,hash331,NA,NA,NA,NA,NA,
8,5,coup900,coupMissing,coupMissing,coupMissing,10,hash3324,hash7155,hash5083,hash3077,hash2049,hash426,NA,NA,NA,NA,NA,
9,4,coup2688,coupMissing,coupMissing,coupMissing,10,hash2733,hash7572,hash4014,hash2328,hash5210,NA,NA,NA,NA,NA,NA,
10,6,coup3539,coup2535,coup2061,coupMissing,10,hash2089,hash787,hash7568,hash7508,hash5006,hash6374,hash724,NA,NA,NA,NA,
11,5,coup606,coup3364,coup3460,coupMissing,10,hash154,hash7743,hash4434,hash3312,hash7922,hash5820,NA,NA,NA,NA,NA,
12,8,coup2540,coup4118,coup4775,coupMissing,10,hash4764,hash1190,hash1283,hash2579,hash2267,hash893,hash5453,hash4937,hash4273,NA,NA,
13,4,coup1420,coup2140,coup2617,coupMissing,10,hash6727,hash6390,hash4434,hash1732,hash7392,NA,NA,NA,NA,NA,NA,
14,6,coup65,coup1259,coup2370,coupMissing,10,hash3816,hash372,hash3775,hash20,hash1332,hash622,hash4058,NA,NA,NA,NA,
15,6,coup2667,coupMissing,coupMissing,coupMissing,10,hash468,hash264,hash1953,hash3638,hash3427,hash5564,hash3820,NA,NA,NA,NA,
16,5,coup2678,coup1139,coup1005,coupMissing,10,hash2127,hash6613,hash5309,hash926,hash2720,hash4240,NA,NA,NA,NA,NA,
17,5,coup2629,coup1861,coup994,coupMissing,10,hash3244,hash6767,hash967,hash2454,hash3001,hash6323,NA,NA,NA,NA,NA,
18,8,coup276,coup1078,coup1981,coupMissing,10,hash6432,hash4172,hash6118,hash4550,hash6340,hash5453,hash3292,hash2647,hash6064,NA,NA,
19,5,coup2551,coupMissing,coupMissing,coupMissing,10,hash3971,hash7335,hash7143,hash6174,hash3801,hash2265,NA,NA,NA,NA,NA,
20,7,coup250,coup920,coup2933,coupMissing,10,hash3277,hash5317,hash199,hash3355,hash4729,hash2261,hash1293,hash1766,NA,NA,NA,
21,7,coup1618,coupMissing,coupMissing,coupMissing,10,hash1591,hash1189,hash1415,hash3639,hash4853,hash399,hash616,hash1579,NA,NA,NA,
22,5,coup1453,coupMissing,coupMissing,coupMissing,10,hash1683,hash4084,hash1071,hash5651,hash3927,hash514,NA,NA,NA,NA,NA,
23,4,coup1730,coup3803,coup1394,coupMissing,10,hash6417,hash4250,hash2831,hash5157,hash142,NA,NA,NA,NA,NA,NA,
24,4,coup23,coup4605,coup4250,coupMissing,10,hash7652,hash2704,hash7559,hash2037,hash1071,NA,NA,NA,NA,NA,NA,
25,4,coup2644,coup410,coup1602,coupMissing,10,hash6737,hash1034,hash4339,hash5651,hash3283,NA,NA,NA,NA,NA,NA,
26,5,coup841,coup141,coup3184,coupMissing,10,hash0,hash4525,hash6149,hash4152,hash160,hash2749,NA,NA,NA,NA,NA,
27,6,coup3934,coupMissing,coupMissing,coupMissing,10,hash7502,hash3309,hash7363,hash3110,hash611,hash2419,hash1530,NA,NA,NA,NA,
28,5,coup4314,coupMissing,coupMissing,coupMissing,10,hash5816,hash948,hash4988,hash938,hash5002,hash4275,NA,NA,NA,NA,NA,
29,4,coup382,coup3536,coup1985,coupMissing,10,hash2083,hash1343,hash3582,hash2547,hash645,NA,NA,NA,NA,NA,NA,
30,5,coup3655,coupMissing,coupMissing,coupMissing,10,hash2004,hash7572,hash5608,hash751,hash5648,hash3375,NA,NA,NA,NA,NA,
31,4,coup1259,coup2041,coup2025,coupMissing,10,hash3775,hash7012,hash3816,hash2874,hash686,NA,NA,NA,NA,NA,NA,
32,5,coup3862,coup4694,coup2886,coupMissing,10,hash676,hash787,hash7818,hash2409,hash909,hash2673,NA,NA,NA,NA,NA,
