RDS
250,3,coupMissing,
1,7,coup219,coupMissing,coupMissing,coupMissing,9,hash1616,hash3575,hash4075,hash1876,hash3997,hash3367,hash104,hash2944,NA,NA,
2,7,coup2024,coup5378,coup9851,coupMissing,9,hash4844,hash6222,hash6123,hash7261,hash6792,hash2018,hash6104,hash3014,NA,NA,
3,5,coup6262,coup5864,coupMissing,coupMissing,9,hash590,hash4393,hash2708,hash5463,hash5381,hash4684,NA,NA,NA,NA,
4,7,coup7242,coup3900,coup6673,coupMissing,9,hash1327,hash790,hash5974,hash5463,hash2700,hash3323,hash382,hash248,NA,NA,
5,6,coup2170,coup4624,coup2639,coupMissing,9,hash5686,hash5309,hash2189,hash2889,hash1998,hash6310,hash4480,NA,NA,NA,
6,8,coup9647,coup2263,coup8604,coupMissing,9,hash515,hash7199,hash6658,hash4424,hash4938,hash7100,hash2865,hash5847,hash4404,NA,
7,5,coup7318,coupMissing,coupMissing,coupMissing,9,hash2579,hash5692,hash1606,hash5892,hash6683,hash5502,NA,NA,NA,NA,
8,4,coup617,coupMissing,coupMissing,coupMissing,9,hash2099,hash5203,hash4304,hash6222,hash6836,NA,NA,NA,NA,NA,
9,6,coup7287,coupMissing,coupMissing,coupMissing,9,hash2207,hash6202,hash3458,hash985,hash3729,hash158,hash1891,NA,NA,NA,
10,6,coup2212,coup9109,coup7787,coupMissing,9,hash4274,hash3427,hash4107,hash656,hash7671,hash793,hash905,NA,NA,NA,
11,6,coup8426,coup3970,coup5685,coupMissing,9,hash1368,hash7542,hash4798,hash3116,hash7262,hash2927,hash3595,NA,NA,NA,
12,5,coup3455,coup6412,coup9809,coupMissing,9,hash4693,hash2506,hash2694,hash479,hash7231,hash3831,NA,NA,NA,NA,
13,5,coup3016,coupMissing,coupMissing,coupMissing,9,hash2570,hash7853,hash1024,hash5314,hash5580,hash77,NA,NA,NA,NA,
