RDS
500,3,coupMissing,
1,8,coup367,coupMissing,coupMissing,coupMissing,10,hash66,hash249,hash467,hash143,hash167,hash250,hash152,hash310,hash26,NA,NA,
2,6,coup6983,coup3200,coup5674,coupMissing,10,hash146,hash194,hash374,hash351,hash85,hash156,hash477,NA,NA,NA,NA,
3,4,coup9368,coupMissing,coupMissing,coupMissing,10,hash187,hash50,hash332,hash391,hash151,NA,NA,NA,NA,NA,NA,
4,5,coup7153,coupMissing,coupMissing,coupMissing,10,hash449,hash308,hash210,hash34,hash103,hash492,NA,NA,NA,NA,NA,
5,8,coup7378,coupMissing,coupMissing,coupMissing,10,hash3,hash346,hash490,hash357,hash257,hash393,hash475,hash41,hash324,NA,NA,
6,6,coup8216,coup2373,coup7056,coupMissing,10,hash147,hash255,hash107,hash220,hash362,hash491,hash187,NA,NA,NA,NA,
7,6,coup9754,coup938,coup7441,coupMissing,10,hash496,hash394,hash182,hash303,hash46,hash479,hash172,NA,NA,NA,NA,
8,5,coup9291,coup8856,coup5542,coupMissing,10,hash327,hash30,hash179,hash276,hash400,hash120,NA,NA,NA,NA,NA,
9,6,coup5424,coupMissing,coupMissing,coupMissing,10,hash231,hash409,hash59,hash162,hash170,hash179,hash460,NA,NA,NA,NA,
10,4,coup810,coup9523,coup885,coupMissing,10,hash179,hash297,hash25,hash397,hash266,NA,NA,NA,NA,NA,NA,
11,3,coup1825,coup563,coup8837,coupMissing,10,hash417,hash482,hash425,hash249,NA,NA,NA,NA,NA,NA,NA,
12,8,coup6845,coup9459,coup7722,coupMissing,10,hash253,hash154,hash25,hash459,hash232,hash56,hash369,hash212,hash150,NA,NA,
13,3,coup8983,coupMissing,coupMissing,coupMissing,10,hash0,hash33,hash286,hash156,NA,NA,NA,NA,NA,NA,NA,
14,3,coup4145,coup3064,coup7333,coupMissing,10,hash316,hash69,hash351,hash215,NA,NA,NA,NA,NA,NA,NA,
15,6,coup2867,coupMissing,coupMissing,coupMissing,10,hash267,hash362,hash416,hash342,hash338,hash172,hash110,NA,NA,NA,NA,
16,5,coup4277,coupMissing,coupMissing,coupMissing,10,hash251,hash62,hash382,hash1,hash285,hash44,NA,NA,NA,NA,NA,
17,6,coup3654,coupMissing,coupMissing,coupMissing,10,hash117,hash397,hash330,hash382,hash22,hash166,hash44,NA,NA,NA,NA,
18,5,coup8302,coupMissing,coupMissing,coupMissing,10,hash495,hash4,hash379,hash111,hash365,hash95,NA,NA,NA,NA,NA,
19,6,coup6764,coup7316,coup8853,coupMissing,10,hash4,hash419,hash320,hash14,hash475,hash235,hash454,NA,NA,NA,NA,
20,6,coup1079,coup4747,coupMissing,coupMissing,10,hash398,hash167,hash17,hash450,hash447,hash338,hash178,NA,NA,NA,NA,
21,4,coup4965,coupMissing,coupMissing,coupMissing,10,hash146,hash497,hash312,hash313,hash228,NA,NA,NA,NA,NA,NA,
22,5,coup2649,coup1461,coup7032,coupMissing,10,hash187,hash106,hash326,hash321,hash364,hash31,NA,NA,NA,NA,NA,
23,5,coup8073,coupMissing,coupMissing,coupMissing,10,hash353,hash266,hash185,hash300,hash79,hash401,NA,NA,NA,NA,NA,
24,6,coup6714,coup2619,coup1490,coupMissing,10,hash349,hash333,hash22,hash419,hash479,hash390,hash278,NA,NA,NA,NA,
25,4,coup2132,coup7514,coup3648,coupMissing,10,hash28,hash72,hash341,hash44,hash417,NA,NA,NA,NA,NA,NA,
26,6,coup923,coupMissing,coupMissing,coupMissing,10,hash313,hash289,hash204,hash287,hash420,hash148,hash126,NA,NA,NA,NA,
27,6,coup6761,coup8862,coup5569,coupMissing,10,hash100,hash317,hash173,hash13,hash402,hash455,hash159,NA,NA,NA,NA,
28,5,coup5167,coup2377,coup4153,coupMissing,10,hash131,hash371,hash451,hash359,hash359,hash102,NA,NA,NA,NA,NA,
29,7,coup826,coupMissing,coupMissing,coupMissing,10,hash72,hash247,hash82,hash482,hash266,hash242,hash242,hash377,NA,NA,NA,
30,5,coup5873,coup2241,coup2447,coupMissing,10,hash138,hash316,hash291,hash181,hash149,hash258,NA,NA,NA,NA,NA,
31,5,coup8968,coup5136,coup5162,coupMissing,10,hash253,hash357,hash52,hash5,hash326,hash410,NA,NA,NA,NA,NA,
32,4,coup8856,coup7488,coup9358,coupMissing,10,hash30,hash327,hash117,hash363,hash348,NA,NA,NA,NA,NA,NA,
33,6,coup2756,coupMissing,coupMissing,coupMissing,10,hash244,hash11,hash207,hash229,hash191,hash13,hash76,NA,NA,NA,NA,
34,6,coup8544,coupMissing,coupMissing,coupMissing,10,hash244,hash380,hash368,hash275,hash331,hash146,hash239,NA,NA,NA,NA,
35,7,coup4650,coupMissing,coupMissing,coupMissing,10,hash155,hash203,hash129,hash475,hash139,hash6,hash128,hash445,NA,NA,NA,
36,6,coup8153,coup5379,coup2611,coupMissing,10,hash367,hash116,hash220,hash198,hash99,hash89,hash362,NA,NA,NA,NA,
37,4,coup9505,coup9092,coup2306,coupMissing,10,hash288,hash316,hash422,hash103,hash254,NA,NA,NA,NA,NA,NA,
38,5,coup321,coupMissing,coupMissing,coupMissing,10,hash144,hash344,hash474,hash22,hash139,hash312,NA,NA,NA,NA,NA,
39,8,coup4509,coup7674,coup2494,coupMissing,10,hash258,hash237,hash442,hash309,hash115,hash272,hash469,hash215,hash483,NA,NA,
40,5,coup7759,coupMissing,coupMissing,coupMissing,10,hash167,hash474,hash326,hash70,hash286,hash17,NA,NA,NA,NA,NA,
41,4,coup118,coup4705,coup4773,coupMissing,10,hash107,hash480,hash73,hash52,hash121,NA,NA,NA,NA,NA,NA,
42,4,coup3709,coup6761,coup3434,coupMissing,10,hash159,hash490,hash100,hash179,hash247,NA,NA,NA,NA,NA,NA,
43,5,coup7808,coup2771,coup3709,coupMissing,10,hash247,hash362,hash159,hash100,hash16,hash373,NA,NA,NA,NA,NA,
44,5,coup7441,coup8493,coup7636,coupMissing,10,hash479,hash154,hash341,hash329,hash496,hash225,NA,NA,NA,NA,NA,
45,6,coup7258,coupMissing,coupMissing,coupMissing,10,hash359,hash241,hash121,hash174,hash65,hash311,hash1,NA,NA,NA,NA,
46,6,coup8925,coupMissing,coupMissing,coupMissing,10,hash264,hash78,hash356,hash75,hash310,hash192,hash140,NA,NA,NA,NA,
47,5,coup2619,coup2781,coupMissing,coupMissing,10,hash278,hash212,hash349,hash488,hash458,hash383,NA,NA,NA,NA,NA,
48,5,coup5920,coup1960,coup6181,coupMissing,10,hash351,hash411,hash237,hash79,hash460,hash239,NA,NA,NA,NA,NA,
49,8,coup3169,coupMissing,coupMissing,coupMissing,10,hash178,hash133,hash402,hash388,hash188,hash408,hash59,hash39,hash78,NA,NA,
50,7,coup8037,coupMissing,coupMissing,coupMissing,10,hash181,hash85,hash317,hash441,hash165,hash87,hash225,hash137,NA,NA,NA,
51,5,coup3913,coup7483,coup1987,coupMissing,10,hash112,hash118,hash441,hash219,hash233,hash3,NA,NA,NA,NA,NA,
52,6,coup523,coup4650,coup3645,coupMissing,10,hash445,hash155,hash162,hash318,hash95,hash41,hash15,NA,NA,NA,NA,
53,6,coup1910,coupMissing,coupMissing,coupMissing,10,hash183,hash56,hash454,hash346,hash157,hash433,hash76,NA,NA,NA,NA,
54,4,coup2168,coupMissing,coupMissing,coupMissing,10,hash124,hash287,hash160,hash208,hash221,NA,NA,NA,NA,NA,NA,
55,3,coup4576,coup5446,coup810,coupMissing,10,hash397,hash32,hash179,hash179,NA,NA,NA,NA,NA,NA,NA,
56,5,coup6263,coupMissing,coupMissing,coupMissing,10,hash457,hash0,hash389,hash34,hash476,hash387,NA,NA,NA,NA,NA,
57,5,coup4773,coupMissing,coupMissing,coupMissing,10,hash480,hash107,hash260,hash333,hash230,hash147,NA,NA,NA,NA,NA,
58,4,coup7250,coupMissing,coupMissing,coupMissing,10,hash135,hash295,hash335,hash403,hash474,NA,NA,NA,NA,NA,NA,
59,5,coup2418,coupMissing,coupMissing,coupMissing,10,hash100,hash205,hash226,hash451,hash157,hash278,NA,NA,NA,NA,NA,
60,6,coup5648,coupMissing,coupMissing,coupMissing,10,hash491,hash448,hash280,hash35,hash196,hash178,hash78,NA,NA,NA,NA,
61,4,coup21,coup5350,coup6011,coupMissing,10,hash474,hash231,hash479,hash431,hash72,NA,NA,NA,NA,NA,NA,
62,8,coup1613,coupMissing,coupMissing,coupMissing,10,hash148,hash407,hash351,hash189,hash201,hash52,hash314,hash212,hash317,NA,NA,
63,5,coup5091,coup6050,coup9859,coupMissing,10,hash285,hash163,hash486,hash368,hash281,hash278,NA,NA,NA,NA,NA,
64,4,coup4265,coupMissing,coupMissing,coupMissing,10,hash215,hash168,hash258,hash320,hash73,NA,NA,NA,NA,NA,NA,
65,6,coup4897,coupMissing,coupMissing,coupMissing,10,hash93,hash395,hash214,hash150,hash95,hash84,hash243,NA,NA,NA,NA,
66,4,coup717,coupMissing,coupMissing,coupMissing,10,hash286,hash372,hash136,hash49,hash54,NA,NA,NA,NA,NA,NA,
67,5,coup6488,coup4687,coup923,coupMissing,10,hash148,hash287,hash313,hash231,hash5,hash498,NA,NA,NA,NA,NA,
68,4,coup5133,coupMissing,coupMissing,coupMissing,10,hash103,hash199,hash242,hash200,hash146,NA,NA,NA,NA,NA,NA,
69,5,coup2950,coupMissing,coupMissing,coupMissing,10,hash218,hash443,hash399,hash272,hash4,hash424,NA,NA,NA,NA,NA,
70,5,coup4153,coupMissing,coupMissing,coupMissing,10,hash359,hash288,hash494,hash131,hash189,hash324,NA,NA,NA,NA,NA,
71,7,coup2605,coupMissing,coupMissing,coupMissing,10,hash388,hash186,hash306,hash12,hash302,hash172,hash191,hash56,NA,NA,NA,
72,4,coup7507,coupMissing,coupMissing,coupMissing,10,hash169,hash52,hash434,hash253,hash490,NA,NA,NA,NA,NA,NA,
73,4,coup8497,coup6867,coup538,coupMissing,10,hash380,hash460,hash424,hash266,hash443,NA,NA,NA,NA,NA,NA,
74,6,coup3183,coup4009,coupMissing,coupMissing,10,hash448,hash73,hash231,hash265,hash28,hash94,hash367,NA,NA,NA,NA,
75,5,coup1472,coup4391,coup4944,coupMissing,10,hash119,hash463,hash382,hash157,hash405,hash142,NA,NA,NA,NA,NA,
76,4,coup2362,coupMissing,coupMissing,coupMissing,10,hash82,hash409,hash329,hash41,hash53,NA,NA,NA,NA,NA,NA,
77,5,coup5733,coup9368,coup748,coupMissing,10,hash50,hash242,hash215,hash187,hash481,hash323,NA,NA,NA,NA,NA,
78,5,coup474,coup24,coup7986,coupMissing,10,hash6,hash478,hash155,hash76,hash95,hash310,NA,NA,NA,NA,NA,
79,5,coup5508,coupMissing,coupMissing,coupMissing,10,hash235,hash203,hash174,hash341,hash305,hash128,NA,NA,NA,NA,NA,
80,5,coup6275,coupMissing,coupMissing,coupMissing,10,hash235,hash282,hash410,hash37,hash86,hash53,NA,NA,NA,NA,NA,
81,10,coup6079,coup6709,coup8134,coupMissing,10,hash54,hash31,hash145,hash51,hash476,hash266,hash114,hash449,hash381,hash83,hash498,
82,8,coup3200,coup2041,coupMissing,coupMissing,10,hash477,hash71,hash146,hash9,hash470,hash101,hash498,hash475,hash201,NA,NA,
83,6,coup8326,coupMissing,coupMissing,coupMissing,10,hash327,hash150,hash52,hash37,hash114,hash24,hash83,NA,NA,NA,NA,
84,6,coup6592,coupMissing,coupMissing,coupMissing,10,hash88,hash219,hash341,hash226,hash265,hash173,hash490,NA,NA,NA,NA,
85,6,coup5379,coup5363,coup9932,coupMissing,10,hash362,hash367,hash249,hash440,hash181,hash6,hash1,NA,NA,NA,NA,
86,7,coup9284,coupMissing,coupMissing,coupMissing,10,hash32,hash353,hash356,hash8,hash398,hash416,hash32,hash368,NA,NA,NA,
87,5,coup6899,coupMissing,coupMissing,coupMissing,10,hash14,hash29,hash292,hash32,hash283,hash310,NA,NA,NA,NA,NA,
88,5,coup4023,coupMissing,coupMissing,coupMissing,10,hash15,hash130,hash220,hash175,hash196,hash270,NA,NA,NA,NA,NA,
89,5,coup2447,coup9505,coupMissing,coupMissing,10,hash316,hash288,hash362,hash138,hash481,hash190,NA,NA,NA,NA,NA,
90,6,coup6137,coup5147,coup7751,coupMissing,10,hash85,hash84,hash41,hash194,hash95,hash252,hash453,NA,NA,NA,NA,
91,5,coup7794,coup811,coup5796,coupMissing,10,hash432,hash424,hash445,hash102,hash348,hash143,NA,NA,NA,NA,NA,
92,5,coup4687,coup8393,coup682,coupMissing,10,hash5,hash148,hash194,hash297,hash330,hash210,NA,NA,NA,NA,NA,
93,7,coup6011,coup3729,coup3001,coupMissing,10,hash431,hash167,hash448,hash265,hash474,hash314,hash243,hash286,NA,NA,NA,
94,5,coup3882,coupMissing,coupMissing,coupMissing,10,hash425,hash257,hash14,hash228,hash75,hash35,NA,NA,NA,NA,NA,
95,6,coup2983,coup5049,coup8370,coupMissing,10,hash102,hash100,hash230,hash451,hash442,hash3,hash206,NA,NA,NA,NA,
96,4,coup1885,coup3882,coup1482,coupMissing,10,hash228,hash445,hash95,hash425,hash325,NA,NA,NA,NA,NA,NA,
97,5,coup72,coup3889,coup5752,coupMissing,10,hash64,hash385,hash189,hash239,hash40,hash387,NA,NA,NA,NA,NA,
98,6,coup14,coup3752,coup3151,coupMissing,10,hash366,hash123,hash152,hash322,hash4,hash318,hash225,NA,NA,NA,NA,
99,6,coup441,coup2867,coup5067,coupMissing,10,hash416,hash251,hash363,hash321,hash261,hash267,hash484,NA,NA,NA,NA,
100,4,coup1595,coup2883,coup4780,coupMissing,10,hash39,hash314,hash294,hash74,hash346,NA,NA,NA,NA,NA,NA,
101,5,coup9040,coupMissing,coupMissing,coupMissing,10,hash282,hash137,hash474,hash139,hash54,hash349,NA,NA,NA,NA,NA,
102,5,coup1271,coup9918,coup2,coupMissing,10,hash376,hash92,hash74,hash23,hash114,hash138,NA,NA,NA,NA,NA,
103,7,coup5746,coup8326,coup3820,coupMissing,10,hash24,hash431,hash489,hash117,hash327,hash403,hash92,hash440,NA,NA,NA,
104,9,coup3970,coup4502,coup7794,coupMissing,10,hash143,hash109,hash86,hash452,hash432,hash313,hash363,hash412,hash57,hash407,NA,
105,5,coup7447,coupMissing,coupMissing,coupMissing,10,hash112,hash61,hash9,hash454,hash164,hash404,NA,NA,NA,NA,NA,
106,5,coup3001,coup1163,coup6685,coupMissing,10,hash243,hash431,hash357,hash246,hash92,hash417,NA,NA,NA,NA,NA,
107,4,coup3099,coupMissing,coupMissing,coupMissing,10,hash388,hash405,hash411,hash126,hash473,NA,NA,NA,NA,NA,NA,
108,4,coup6123,coup2228,coup6190,coupMissing,10,hash202,hash416,hash346,hash297,hash205,NA,NA,NA,NA,NA,NA,
109,5,coup5542,coupMissing,coupMissing,coupMissing,10,hash400,hash327,hash381,hash253,hash233,hash37,NA,NA,NA,NA,NA,
110,5,coup8873,coup5648,coupMissing,coupMissing,10,hash35,hash445,hash42,hash491,hash130,hash338,NA,NA,NA,NA,NA,
111,5,coup7316,coupMissing,coupMissing,coupMissing,10,hash419,hash409,hash4,hash337,hash451,hash312,NA,NA,NA,NA,NA,
112,4,coup1363,coupMissing,coupMissing,coupMissing,10,hash103,hash307,hash297,hash477,hash88,NA,NA,NA,NA,NA,NA,
113,4,coup4221,coupMissing,coupMissing,coupMissing,10,hash251,hash41,hash183,hash83,hash251,NA,NA,NA,NA,NA,NA,
114,5,coup3871,coupMissing,coupMissing,coupMissing,10,hash104,hash282,hash160,hash178,hash391,hash56,NA,NA,NA,NA,NA,
115,7,coup2182,coup7447,coup1910,coupMissing,10,hash454,hash61,hash445,hash375,hash183,hash142,hash112,hash316,NA,NA,NA,
116,5,coup3794,coup2605,coup6426,coupMissing,10,hash186,hash286,hash61,hash360,hash388,hash285,NA,NA,NA,NA,NA,
117,6,coup413,coup6328,coup548,coupMissing,10,hash365,hash62,hash174,hash100,hash387,hash169,hash439,NA,NA,NA,NA,
118,5,coup2189,coup3099,coupMissing,coupMissing,10,hash405,hash72,hash388,hash356,hash484,hash59,NA,NA,NA,NA,NA,
119,4,coup218,coupMissing,coupMissing,coupMissing,10,hash474,hash181,hash327,hash480,hash25,NA,NA,NA,NA,NA,NA,
120,4,coup279,coup6899,coup367,coupMissing,10,hash310,hash66,hash6,hash297,hash14,NA,NA,NA,NA,NA,NA,
