RDS
500,3,coupMissing,
1,5,coup1288,coup1329,coupMissing,coupMissing,9,hash335,hash1885,hash760,hash1073,hash1744,hash562,NA,NA,NA,NA,
2,4,coup4482,coup3109,coup4806,coupMissing,9,hash811,hash868,hash1750,hash186,hash857,NA,NA,NA,NA,NA,
3,5,coup1889,coupMissing,coupMissing,coupMissing,9,hash96,hash148,hash780,hash968,hash551,hash564,NA,NA,NA,NA,
4,5,coup6206,coup3945,coup9089,coupMissing,9,hash1020,hash1413,hash1639,hash1008,hash593,hash585,NA,NA,NA,NA,
5,5,coup1314,coupMissing,coupMissing,coupMissing,9,hash1616,hash541,hash1281,hash1962,hash1318,hash1929,NA,NA,NA,NA,
6,6,coup2193,coupMissing,coupMissing,coupMissing,9,hash536,hash465,hash1560,hash1219,hash900,hash1043,hash1259,NA,NA,NA,
7,4,coup467,coupMissing,coupMissing,coupMissing,9,hash477,hash959,hash1343,hash456,hash600,NA,NA,NA,NA,NA,
8,7,coup8268,coup1371,coup2562,coupMissing,9,hash1893,hash483,hash969,hash1185,hash1907,hash230,hash151,hash353,NA,NA,
9,4,coup4649,coup5836,coup73,coupMissing,9,hash1716,hash846,hash1979,hash437,hash1795,NA,NA,NA,NA,NA,
10,5,coup6316,coup5229,coup3884,coupMissing,9,hash601,hash1731,hash364,hash1571,hash1104,hash1316,NA,NA,NA,NA,
11,8,coup9647,coup5423,coupMissing,coupMissing,9,hash818,hash735,hash1049,hash1372,hash657,hash677,hash1612,hash1551,hash1479,NA,
12,5,coup4384,coup1254,coupMissing,coupMissing,9,hash1058,hash1237,hash342,hash556,hash1219,hash1853,NA,NA,NA,NA,
13,5,coup4995,coupMissing,coupMissing,coupMissing,9,hash1425,hash803,hash803,hash657,hash1656,hash765,NA,NA,NA,NA,
14,3,coup6600,coupMissing,coupMissing,coupMissing,9,hash1531,hash692,hash162,hash1298,NA,NA,NA,NA,NA,NA,
15,4,coup7947,coup5015,coup4171,coupMissing,9,hash443,hash940,hash969,hash806,hash272,NA,NA,NA,NA,NA,
16,7,coup7915,coup4498,coup9010,coupMissing,9,hash1715,hash881,hash1463,hash635,hash708,hash1450,hash1750,hash253,NA,NA,
17,8,coup6845,coup7722,coupMissing,coupMissing,9,hash150,hash222,hash1147,hash63,hash189,hash242,hash41,hash812,hash639,NA,
18,4,coup3838,coupMissing,coupMissing,coupMissing,9,hash832,hash1205,hash888,hash226,hash720,NA,NA,NA,NA,NA,
19,5,coup7300,coup2805,coup508,coupMissing,9,hash1803,hash705,hash25,hash1391,hash1322,hash1542,NA,NA,NA,NA,
20,6,coup8711,coupMissing,coupMissing,coupMissing,9,hash3,hash29,hash842,hash410,hash355,hash630,hash1147,NA,NA,NA,
21,5,coup26,coup2495,coup2041,coupMissing,9,hash1865,hash268,hash1186,hash126,hash1616,hash932,NA,NA,NA,NA,
22,6,coup1437,coupMissing,coupMissing,coupMissing,9,hash1834,hash119,hash1537,hash399,hash1118,hash1442,hash121,NA,NA,NA,
23,5,coup6644,coupMissing,coupMissing,coupMissing,9,hash509,hash1617,hash1076,hash1186,hash1568,hash586,NA,NA,NA,NA,
24,5,coup6197,coup4407,coup323,coupMissing,9,hash869,hash909,hash882,hash1271,hash468,hash1764,NA,NA,NA,NA,
25,5,coup4133,coupMissing,coupMissing,coupMissing,9,hash1452,hash936,hash53,hash1701,hash289,hash620,NA,NA,NA,NA,
26,5,coup1037,coup6566,coup4905,coupMissing,9,hash1843,hash426,hash219,hash126,hash362,hash853,NA,NA,NA,NA,
27,4,coup2384,coup1176,coup7349,coupMissing,9,hash1788,hash1015,hash661,hash1365,hash1542,NA,NA,NA,NA,NA,
28,5,coup9364,coupMissing,coupMissing,coupMissing,9,hash1570,hash1369,hash1977,hash182,hash445,hash955,NA,NA,NA,NA,
29,6,coup5646,coupMissing,coupMissing,coupMissing,9,hash499,hash1712,hash1837,hash1744,hash1678,hash1683,hash480,NA,NA,NA,
30,5,coup6009,coup4675,coup9405,coupMissing,9,hash1276,hash1096,hash1537,hash1860,hash1916,hash1221,NA,NA,NA,NA,
31,6,coup3774,coupMissing,coupMissing,coupMissing,9,hash336,hash635,hash262,hash1241,hash265,hash1190,hash488,NA,NA,NA,
32,8,coup6506,coupMissing,coupMissing,coupMissing,9,hash1147,hash933,hash406,hash1846,hash534,hash756,hash33,hash895,hash1984,NA,
33,4,coup1627,coup5156,coup4059,coupMissing,9,hash996,hash1913,hash72,hash364,hash1166,NA,NA,NA,NA,NA,
34,5,coup7489,coupMissing,coupMissing,coupMissing,9,hash1551,hash861,hash924,hash1925,hash372,hash1580,NA,NA,NA,NA,
35,6,coup8520,coupMissing,coupMissing,coupMissing,9,hash1380,hash432,hash1400,hash274,hash64,hash162,hash1894,NA,NA,NA,
36,5,coup1463,coupMissing,coupMissing,coupMissing,9,hash1673,hash1195,hash300,hash1552,hash1763,hash1696,NA,NA,NA,NA,
37,5,coup9816,coupMissing,coupMissing,coupMissing,9,hash1478,hash168,hash1020,hash1199,hash29,hash324,NA,NA,NA,NA,
38,4,coup2104,coupMissing,coupMissing,coupMissing,9,hash1444,hash1999,hash804,hash1312,hash1006,NA,NA,NA,NA,NA,
39,6,coup4905,coupMissing,coupMissing,coupMissing,9,hash362,hash1474,hash1843,hash381,hash854,hash1337,hash933,NA,NA,NA,
40,5,coup6612,coupMissing,coupMissing,coupMissing,9,hash1044,hash393,hash1538,hash253,hash765,hash232,NA,NA,NA,NA,
41,7,coup3653,coupMissing,coupMissing,coupMissing,9,hash868,hash806,hash649,hash1646,hash806,hash1026,hash688,hash1774,NA,NA,
42,5,coup3626,coup1206,coup2950,coupMissing,9,hash1532,hash1930,hash260,hash618,hash1898,hash1710,NA,NA,NA,NA,
43,5,coup4806,coupMissing,coupMissing,coupMissing,9,hash186,hash811,hash632,hash938,hash16,hash1688,NA,NA,NA,NA,
44,5,coup4738,coup3790,coup75,coupMissing,9,hash1831,hash1532,hash72,hash783,hash1533,hash1967,NA,NA,NA,NA,
45,5,coup7903,coup151,coup9599,coupMissing,9,hash1176,hash154,hash959,hash1297,hash1233,hash1349,NA,NA,NA,NA,
46,5,coup223,coup452,coup6897,coupMissing,9,hash98,hash1053,hash158,hash1840,hash1816,hash369,NA,NA,NA,NA,
47,5,coup8253,coup3954,coup6795,coupMissing,9,hash417,hash1219,hash1091,hash1094,hash865,hash244,NA,NA,NA,NA,
48,6,coup8925,coup2193,coup2305,coupMissing,9,hash1043,hash536,hash1582,hash815,hash1461,hash1716,hash147,NA,NA,NA,
49,5,coup4971,coupMissing,coupMissing,coupMissing,9,hash893,hash251,hash607,hash1343,hash118,hash1389,NA,NA,NA,NA,
50,5,coup8899,coup7526,coup7985,coupMissing,9,hash998,hash556,hash657,hash755,hash1799,hash574,NA,NA,NA,NA,
51,6,coup3463,coupMissing,coupMissing,coupMissing,9,hash1529,hash1548,hash418,hash444,hash1925,hash1774,hash593,NA,NA,NA,
52,6,coup2213,coup9647,coup5244,coupMissing,9,hash735,hash553,hash1172,hash1685,hash818,hash191,hash730,NA,NA,NA,
53,5,coup4470,coupMissing,coupMissing,coupMissing,9,hash361,hash788,hash1228,hash912,hash929,hash1205,NA,NA,NA,NA,
54,5,coup5791,coup3337,coup2378,coupMissing,9,hash1330,hash1463,hash739,hash16,hash1365,hash1812,NA,NA,NA,NA,
55,6,coup6710,coupMissing,coupMissing,coupMissing,9,hash1249,hash1246,hash354,hash1277,hash1995,hash179,hash829,NA,NA,NA,
56,5,coup9279,coupMissing,coupMissing,coupMissing,9,hash1217,hash1921,hash883,hash694,hash1464,hash455,NA,NA,NA,NA,
57,6,coup4070,coupMissing,coupMissing,coupMissing,9,hash88,hash311,hash620,hash265,hash573,hash777,hash831,NA,NA,NA,
58,6,coup73,coupMissing,coupMissing,coupMissing,9,hash846,hash508,hash1716,hash1250,hash1739,hash572,hash1953,NA,NA,NA,
