RDS
250,3,coupMissing,
1,7,coup4146,coupMissing,coupMissing,coupMissing,9,hash1586,hash2615,hash1677,hash1315,hash1857,hash2894,hash1282,hash3829,NA,NA,
2,6,coup2791,coupMissing,coupMissing,coupMissing,9,hash3748,hash149,hash598,hash2949,hash1685,hash3286,hash2416,NA,NA,NA,
3,4,coup1172,coupMissing,coupMissing,coupMissing,9,hash2756,hash2826,hash903,hash410,hash1383,NA,NA,NA,NA,NA,
4,5,coup3292,coupMissing,coupMissing,coupMissing,9,hash2053,hash3451,hash3460,hash2111,hash701,hash3966,NA,NA,NA,NA,
5,4,coup1411,coup4224,coup1712,coupMissing,9,hash2610,hash3206,hash80,hash2202,hash1140,NA,NA,NA,NA,NA,
6,4,coup2552,coup4603,coup2463,coupMissing,9,hash516,hash2137,hash2199,hash2837,hash405,NA,NA,NA,NA,NA,
7,5,coup3595,coupMissing,coupMissing,coupMissing,9,hash111,hash3819,hash3341,hash3685,hash2565,hash1249,NA,NA,NA,NA,
8,4,coup4708,coup392,coup4985,coupMissing,9,hash518,hash3792,hash2499,hash3032,hash1763,NA,NA,NA,NA,NA,
9,5,coup3377,coup3157,coup193,coupMissing,9,hash290,hash3447,hash3238,hash551,hash1762,hash3230,NA,NA,NA,NA,
10,6,coup4240,coupMissing,coupMissing,coupMissing,9,hash256,hash1112,hash3516,hash518,hash95,hash3061,hash2095,NA,NA,NA,
11,6,coup4171,coupMissing,coupMissing,coupMissing,9,hash3178,hash2133,hash3410,hash1122,hash784,hash1153,hash1494,NA,NA,NA,
12,5,coup3562,coupMissing,coupMissing,coupMissing,9,hash2631,hash3374,hash1204,hash937,hash2906,hash1703,NA,NA,NA,NA,
13,5,coup412,coupMissing,coupMissing,coupMissing,9,hash3027,hash3900,hash3415,hash3639,hash2582,hash2098,NA,NA,NA,NA,
14,6,coup2159,coupMissing,coupMissing,coupMissing,9,hash2063,hash155,hash1410,hash1165,hash2422,hash3336,hash3831,NA,NA,NA,
15,6,coup3600,coup2436,coup3908,coupMissing,9,hash3943,hash2313,hash3293,hash2349,hash181,hash192,hash3324,NA,NA,NA,
16,6,coup2579,coup737,coup4579,coupMissing,9,hash2423,hash3447,hash3290,hash760,hash2937,hash529,hash392,NA,NA,NA,
17,4,coup2906,coup2222,coup1920,coupMissing,9,hash2150,hash2831,hash3888,hash3558,hash1727,NA,NA,NA,NA,NA,
18,4,coup3137,coup180,coupMissing,coupMissing,9,hash2111,hash3990,hash3805,hash1616,hash3792,NA,NA,NA,NA,NA,
