RDS
750,3,coupMissing,
1,7,coup1882,coupMissing,coupMissing,coupMissing,10,hash460,hash560,hash783,hash238,hash713,hash28,hash948,hash200,NA,NA,NA,
2,6,coup1147,coup4516,coup742,coupMissing,10,hash52,hash131,hash382,hash887,hash400,hash463,hash776,NA,NA,NA,NA,
3,5,coup2188,coup1346,coup172,coupMissing,10,hash829,hash329,hash609,hash511,hash996,hash539,NA,NA,NA,NA,NA,
4,4,coup3145,coupMissing,coupMissing,coupMissing,10,hash228,hash696,hash223,hash109,hash848,NA,NA,NA,NA,NA,NA,
5,5,coup4124,coup4507,coup3510,coupMissing,10,hash244,hash500,hash721,hash582,hash156,hash233,NA,NA,NA,NA,NA,
6,8,coup4191,coupMissing,coupMissing,coupMissing,10,hash470,hash704,hash636,hash617,hash75,hash546,hash386,hash203,hash667,NA,NA,
7,5,coup2536,coupMissing,coupMissing,coupMissing,10,hash750,hash382,hash823,hash214,hash679,hash670,NA,NA,NA,NA,NA,
8,4,coup414,coupMissing,coupMissing,coupMissing,10,hash799,hash798,hash680,hash493,hash95,NA,NA,NA,NA,NA,NA,
9,5,coup4158,coup1550,coup1029,coupMissing,10,hash930,hash776,hash82,hash867,hash70,hash825,NA,NA,NA,NA,NA,
10,5,coup3679,coup2561,coup1518,coupMissing,10,hash51,hash790,hash123,hash992,hash50,hash13,NA,NA,NA,NA,NA,
11,5,coup248,coup2966,coup170,coupMissing,10,hash132,hash579,hash800,hash323,hash462,hash905,NA,NA,NA,NA,NA,
12,5,coup2142,coup1776,coup1706,coupMissing,10,hash537,hash349,hash288,hash556,hash769,hash665,NA,NA,NA,NA,NA,
13,7,coup2309,coup1598,coup3491,coupMissing,10,hash241,hash576,hash934,hash867,hash230,hash92,hash568,hash179,NA,NA,NA,
14,5,coup3220,coupMissing,coupMissing,coupMissing,10,hash379,hash165,hash437,hash726,hash533,hash662,NA,NA,NA,NA,NA,
15,6,coup911,coup1231,coupMissing,coupMissing,10,hash452,hash750,hash174,hash994,hash488,hash362,hash602,NA,NA,NA,NA,
16,6,coup3918,coupMissing,coupMissing,coupMissing,10,hash453,hash582,hash913,hash2,hash515,hash908,hash234,NA,NA,NA,NA,
17,6,coup1079,coupMissing,coupMissing,coupMissing,10,hash748,hash264,hash604,hash145,hash492,hash767,hash532,NA,NA,NA,NA,
18,6,coup1871,coupMissing,coupMissing,coupMissing,10,hash370,hash296,hash155,hash172,hash192,hash306,hash714,NA,NA,NA,NA,
19,3,coup3020,coupMissing,coupMissing,coupMissing,10,hash767,hash702,hash808,hash964,NA,NA,NA,NA,NA,NA,NA,
20,4,coup2889,coupMissing,coupMissing,coupMissing,10,hash117,hash404,hash49,hash237,hash186,NA,NA,NA,NA,NA,NA,
21,3,coup4652,coup4207,coup168,coupMissing,10,hash520,hash620,hash612,hash594,NA,NA,NA,NA,NA,NA,NA,
22,6,coup3989,coupMissing,coupMissing,coupMissing,10,hash833,hash28,hash514,hash141,hash759,hash617,hash18,NA,NA,NA,NA,
23,5,coup412,coup4570,coup2476,coupMissing,10,hash638,hash187,hash812,hash991,hash691,hash675,NA,NA,NA,NA,NA,
24,6,coup4705,coupMissing,coupMissing,coupMissing,10,hash832,hash866,hash169,hash64,hash318,hash859,hash310,NA,NA,NA,NA,
