RDS
750,3,coupMissing,
1,4,coup9681,coup286,coup8325,coupMissing,9,hash5,hash290,hash489,hash419,hash215,NA,NA,NA,NA,NA,
2,7,coup1525,coup361,coup6977,coupMissing,9,hash316,hash463,hash335,hash358,hash353,hash487,hash14,hash174,NA,NA,
3,9,coup163,coupMissing,coupMissing,coupMissing,9,hash207,hash258,hash171,hash74,hash85,hash289,hash475,hash97,hash145,hash81,
4,7,coup7508,coupMissing,coupMissing,coupMissing,9,hash24,hash79,hash293,hash274,hash249,hash128,hash308,hash449,NA,NA,
5,5,coup8844,coup895,coup5709,coupMissing,9,hash156,hash110,hash356,hash417,hash141,hash244,NA,NA,NA,NA,
6,5,coup8633,coupMissing,coupMissing,coupMissing,9,hash244,hash338,hash94,hash40,hash367,hash393,NA,NA,NA,NA,
7,5,coup2129,coupMissing,coupMissing,coupMissing,9,hash372,hash395,hash444,hash410,hash237,hash343,NA,NA,NA,NA,
8,5,coup8930,coup3030,coup3167,coupMissing,9,hash377,hash226,hash480,hash128,hash12,hash449,NA,NA,NA,NA,
9,7,coup9736,coupMissing,coupMissing,coupMissing,9,hash153,hash318,hash248,hash17,hash494,hash432,hash22,hash108,NA,NA,
10,5,coup5436,coup4175,coup7213,coupMissing,9,hash478,hash195,hash317,hash124,hash42,hash87,NA,NA,NA,NA,
11,8,coup1243,coupMissing,coupMissing,coupMissing,9,hash339,hash19,hash203,hash450,hash398,hash60,hash198,hash268,hash87,NA,
12,5,coup7620,coup1568,coup46,coupMissing,9,hash434,hash317,hash129,hash174,hash88,hash256,NA,NA,NA,NA,
13,5,coup4769,coupMissing,coupMissing,coupMissing,9,hash3,hash444,hash293,hash76,hash86,hash499,NA,NA,NA,NA,
14,6,coup5491,coupMissing,coupMissing,coupMissing,9,hash342,hash461,hash215,hash430,hash38,hash432,hash331,NA,NA,NA,
15,5,coup7710,coupMissing,coupMissing,coupMissing,9,hash297,hash135,hash9,hash444,hash159,hash80,NA,NA,NA,NA,
16,5,coup5929,coup2115,coup3778,coupMissing,9,hash480,hash29,hash15,hash83,hash252,hash143,NA,NA,NA,NA,
17,5,coup1470,coup7778,coup709,coupMissing,9,hash277,hash67,hash493,hash172,hash478,hash415,NA,NA,NA,NA,
18,5,coup7402,coupMissing,coupMissing,coupMissing,9,hash338,hash70,hash96,hash122,hash329,hash39,NA,NA,NA,NA,
19,5,coup5008,coup2171,coup9540,coupMissing,9,hash360,hash275,hash474,hash450,hash66,hash70,NA,NA,NA,NA,
20,7,coup709,coup3141,coup3897,coupMissing,9,hash493,hash277,hash16,hash483,hash249,hash393,hash472,hash499,NA,NA,
21,6,coup5033,coup3087,coup8326,coupMissing,9,hash114,hash50,hash178,hash238,hash19,hash327,hash430,NA,NA,NA,
22,7,coup9520,coupMissing,coupMissing,coupMissing,9,hash252,hash51,hash12,hash480,hash498,hash160,hash79,hash414,NA,NA,
23,6,coup3960,coup4535,coup9629,coupMissing,9,hash387,hash122,hash365,hash268,hash27,hash430,hash405,NA,NA,NA,
