RDS
250,3,coupMissing,
1,3,coup9763,coup6660,coup3585,coupMissing,9,hash119333,hash95667,hash152183,hash181859,NA,NA,NA,NA,NA,NA,
2,4,coup150,coupMissing,coupMissing,coupMissing,9,hash16417,hash3534,hash160460,hash146553,hash14500,NA,NA,NA,NA,NA,
3,5,coup2553,coup2123,coup4328,coupMissing,9,hash143322,hash141384,hash243887,hash162678,hash197387,hash197498,NA,NA,NA,NA,
4,6,coup7854,coupMissing,coupMissing,coupMissing,9,hash181583,hash159029,hash208615,hash114113,hash192026,hash55166,hash184430,NA,NA,NA,
5,3,coup6020,coup8305,coup8886,coupMissing,9,hash145832,hash96555,hash200728,hash169246,NA,NA,NA,NA,NA,NA,
6,7,coup1002,coup5650,coup2412,coupMissing,9,hash157654,hash84406,hash116785,hash215300,hash21689,hash978,hash80107,hash244678,NA,NA,
7,4,coup3865,coupMissing,coupMissing,coupMissing,9,hash91398,hash75834,hash61554,hash53478,hash237536,NA,NA,NA,NA,NA,
8,5,coup4580,coupMissing,coupMissing,coupMissing,9,hash55436,hash77309,hash37203,hash178724,hash239135,hash121036,NA,NA,NA,NA,
9,3,coup4075,coup3247,coup5036,coupMissing,9,hash103074,hash73972,hash8553,hash78835,NA,NA,NA,NA,NA,NA,
10,3,coup576,coupMissing,coupMissing,coupMissing,9,hash202104,hash13796,hash213312,hash242870,NA,NA,NA,NA,NA,NA,
11,6,coup8886,coupMissing,coupMissing,coupMissing,9,hash96555,hash145832,hash25702,hash205734,hash58076,hash234099,hash160840,NA,NA,NA,
12,5,coup7733,coup3282,coup9619,coupMissing,9,hash236403,hash1645,hash227128,hash23303,hash139109,hash133561,NA,NA,NA,NA,
13,5,coup8385,coupMissing,coupMissing,coupMissing,9,hash197376,hash60017,hash85548,hash140541,hash153694,hash214207,NA,NA,NA,NA,
14,6,coup3120,coupMissing,coupMissing,coupMissing,9,hash168709,hash68731,hash194793,hash254463,hash248973,hash5936,hash109557,NA,NA,NA,
15,5,coup4475,coupMissing,coupMissing,coupMissing,9,hash17287,hash178166,hash131749,hash31245,hash97226,hash235028,NA,NA,NA,NA,
16,5,coup1241,coup60,coup6224,coupMissing,9,hash71807,hash133358,hash85618,hash217171,hash34325,hash229939,NA,NA,NA,NA,
17,5,coup7300,coup3567,coup508,coupMissing,9,hash105651,hash92108,hash12888,hash155804,hash128647,hash162893,NA,NA,NA,NA,
18,6,coup3682,coupMissing,coupMissing,coupMissing,9,hash121232,hash220225,hash161421,hash119566,hash125370,hash216215,hash247048,NA,NA,NA,
19,6,coup8305,coupMissing,coupMissing,coupMissing,9,hash169246,hash145832,hash49109,hash160173,hash46146,hash79753,hash204387,NA,NA,NA,
20,4,coup7080,coup23,coup150,coupMissing,9,hash146553,hash80455,hash16417,hash170541,hash219358,NA,NA,NA,NA,NA,
21,4,coup2384,coupMissing,coupMissing,coupMissing,9,hash59500,hash2416,hash250284,hash149753,hash162893,NA,NA,NA,NA,NA,
22,5,coup7371,coup2682,coup576,coupMissing,9,hash13796,hash138461,hash201244,hash118024,hash30884,hash202104,NA,NA,NA,NA,
23,5,coup6705,coupMissing,coupMissing,coupMissing,9,hash151160,hash87801,hash31782,hash167353,hash202381,hash114589,NA,NA,NA,NA,
24,5,coup4515,coupMissing,coupMissing,coupMissing,9,hash223843,hash243887,hash7877,hash120511,hash128518,hash248278,NA,NA,NA,NA,
25,4,coup4660,coup3325,coup1087,coupMissing,9,hash106980,hash131749,hash251096,hash141121,hash173774,NA,NA,NA,NA,NA,
26,5,coup9331,coup8576,coup9517,coupMissing,9,hash236418,hash53594,hash20251,hash251096,hash221140,hash196283,NA,NA,NA,NA,
27,4,coup6103,coup5406,coup5352,coupMissing,9,hash92630,hash214226,hash186659,hash80455,hash133358,NA,NA,NA,NA,NA,
28,5,coup1463,coup8210,coupMissing,coupMissing,9,hash15962,hash6516,hash167763,hash7311,hash11361,hash209795,NA,NA,NA,NA,
29,4,coup1626,coup4050,coup6115,coupMissing,9,hash136402,hash2765,hash173539,hash116644,hash174988,NA,NA,NA,NA,NA,
30,5,coup7346,coup112,coupMissing,coupMissing,9,hash177604,hash84139,hash29364,hash185310,hash67473,hash2599,NA,NA,NA,NA,
31,5,coup5171,coup5851,coup3528,coupMissing,9,hash18712,hash207805,hash237232,hash115659,hash101596,hash201853,NA,NA,NA,NA,
32,5,coup3404,coupMissing,coupMissing,coupMissing,9,hash175111,hash96349,hash239385,hash2164,hash247087,hash106227,NA,NA,NA,NA,
33,3,coup8995,coup1002,coup513,coupMissing,9,hash978,hash157654,hash137929,hash186409,NA,NA,NA,NA,NA,NA,
34,4,coup2696,coupMissing,coupMissing,coupMissing,9,hash233255,hash239239,hash127237,hash192343,hash112015,NA,NA,NA,NA,NA,
35,7,coup4316,coupMissing,coupMissing,coupMissing,9,hash136947,hash118715,hash159097,hash86023,hash231248,hash67610,hash126619,hash44947,NA,NA,
36,3,coup9406,coup6705,coup8358,coupMissing,9,hash114589,hash151160,hash117534,hash54533,NA,NA,NA,NA,NA,NA,
37,5,coup2037,coupMissing,coupMissing,coupMissing,9,hash81723,hash82044,hash227595,hash243390,hash158286,hash100870,NA,NA,NA,NA,
38,7,coup7069,coupMissing,coupMissing,coupMissing,9,hash105937,hash184475,hash140447,hash190669,hash232382,hash208194,hash184281,hash251729,NA,NA,
39,4,coup9517,coup2243,coup6690,coupMissing,9,hash20251,hash236418,hash237771,hash188904,hash73972,NA,NA,NA,NA,NA,
40,7,coup2911,coup360,coup2059,coupMissing,9,hash224744,hash133358,hash65803,hash186812,hash184430,hash212759,hash70489,hash160913,NA,NA,
41,4,coup497,coup7346,coup4574,coupMissing,9,hash67473,hash211818,hash177604,hash201853,hash146844,NA,NA,NA,NA,NA,
42,6,coup3640,coup3682,coup6387,coupMissing,9,hash247048,hash190631,hash1571,hash127237,hash184475,hash225298,hash121232,NA,NA,NA,
43,5,coup5639,coup2499,coup3640,coupMissing,9,hash190631,hash248805,hash229089,hash122469,hash247048,hash209795,NA,NA,NA,NA,
44,6,coup7689,coup288,coup2250,coupMissing,9,hash207807,hash145280,hash39886,hash239891,hash90967,hash49742,hash137929,NA,NA,NA,
45,4,coup4686,coupMissing,coupMissing,coupMissing,9,hash234349,hash159910,hash237868,hash186409,hash111035,NA,NA,NA,NA,NA,
46,6,coup9235,coupMissing,coupMissing,coupMissing,9,hash245787,hash50518,hash107877,hash62217,hash47648,hash204135,hash159254,NA,NA,NA,
47,4,coup2838,coupMissing,coupMissing,coupMissing,9,hash212759,hash243666,hash66174,hash134306,hash224744,NA,NA,NA,NA,NA,
48,6,coup1087,coup4475,coup9670,coupMissing,9,hash131749,hash110617,hash151183,hash79223,hash17287,hash106980,hash191249,NA,NA,NA,
49,6,coup3585,coup7827,coup8480,coupMissing,9,hash181859,hash119333,hash185091,hash254323,hash11361,hash136142,hash189757,NA,NA,NA,
50,6,coup5476,coupMissing,coupMissing,coupMissing,9,hash181829,hash63332,hash207805,hash219102,hash34570,hash184556,hash130681,NA,NA,NA,
51,6,coup4961,coup6545,coup3560,coupMissing,9,hash61868,hash184475,hash117296,hash216919,hash144877,hash196283,hash234372,NA,NA,NA,
52,4,coup7028,coup5146,coup8687,coupMissing,9,hash191041,hash143130,hash119223,hash222790,hash16376,NA,NA,NA,NA,NA,
53,5,coup360,coup2231,coup1404,coupMissing,9,hash160913,hash64704,hash224744,hash102434,hash204270,hash143236,NA,NA,NA,NA,
54,4,coup5170,coup7922,coup6744,coupMissing,9,hash131128,hash79901,hash53019,hash190731,hash221695,NA,NA,NA,NA,NA,
55,5,coup496,coupMissing,coupMissing,coupMissing,9,hash152027,hash160736,hash184475,hash251412,hash225119,hash171527,NA,NA,NA,NA,
56,4,coup1573,coupMissing,coupMissing,coupMissing,9,hash122834,hash66190,hash220064,hash93857,hash102245,NA,NA,NA,NA,NA,
57,5,coup9281,coup6646,coup2838,coupMissing,9,hash243666,hash144014,hash104557,hash21689,hash19153,hash212759,NA,NA,NA,NA,
58,6,coup724,coupMissing,coupMissing,coupMissing,9,hash100029,hash208901,hash92108,hash75119,hash144595,hash206286,hash251236,NA,NA,NA,
59,6,coup99,coupMissing,coupMissing,coupMissing,9,hash213067,hash59899,hash207867,hash189598,hash27211,hash174988,hash27943,NA,NA,NA,
60,6,coup2811,coupMissing,coupMissing,coupMissing,9,hash187051,hash115925,hash50635,hash246307,hash231887,hash157372,hash148727,NA,NA,NA,
61,6,coup9837,coup1200,coup7371,coupMissing,9,hash118024,hash13796,hash86697,hash27780,hash42842,hash85548,hash6283,NA,NA,NA,
62,4,coup7639,coupMissing,coupMissing,coupMissing,9,hash236935,hash227128,hash255906,hash183185,hash223076,NA,NA,NA,NA,NA,
63,4,coup8480,coup1463,coup9106,coupMissing,9,hash11361,hash68724,hash141852,hash15962,hash181859,NA,NA,NA,NA,NA,
64,4,coup7943,coupMissing,coupMissing,coupMissing,9,hash254731,hash147654,hash80107,hash140948,hash81698,NA,NA,NA,NA,NA,
65,6,coup2682,coup7951,coup2680,coupMissing,9,hash138461,hash63405,hash13796,hash48226,hash167282,hash82445,hash55401,NA,NA,NA,
66,4,coup6246,coupMissing,coupMissing,coupMissing,9,hash10667,hash185652,hash237501,hash49742,hash112819,NA,NA,NA,NA,NA,
67,6,coup8671,coupMissing,coupMissing,coupMissing,9,hash179184,hash15332,hash93079,hash248805,hash215392,hash66777,hash198860,NA,NA,NA,
68,6,coup7674,coup5572,coup6595,coupMissing,9,hash89513,hash77114,hash208985,hash6626,hash147218,hash252676,hash229939,NA,NA,NA,
69,4,coup6956,coup1061,coup7028,coupMissing,9,hash119223,hash51328,hash140299,hash191041,hash137929,NA,NA,NA,NA,NA,
70,4,coup23,coup4197,coup5897,coupMissing,9,hash170541,hash105875,hash119013,hash146553,hash142894,NA,NA,NA,NA,NA,
71,5,coup1640,coup5530,coup8417,coupMissing,9,hash21050,hash145843,hash153138,hash68324,hash117410,hash65821,NA,NA,NA,NA,
72,4,coup4977,coupMissing,coupMissing,coupMissing,9,hash132372,hash220217,hash178031,hash211074,hash27364,NA,NA,NA,NA,NA,
73,5,coup6670,coupMissing,coupMissing,coupMissing,9,hash190649,hash106081,hash30159,hash198802,hash168799,hash136142,NA,NA,NA,NA,
74,8,coup3649,coupMissing,coupMissing,coupMissing,9,hash22863,hash210541,hash119679,hash198135,hash202398,hash97710,hash22924,hash148927,hash8558,NA,
75,5,coup2231,coup370,coupMissing,coupMissing,9,hash102434,hash81141,hash8164,hash100075,hash55609,hash160913,NA,NA,NA,NA,
76,4,coup2090,coup4414,coup5984,coupMissing,9,hash2486,hash159097,hash135666,hash173738,hash41245,NA,NA,NA,NA,NA,
77,4,coup5352,coup2911,coup1241,coupMissing,9,hash133358,hash92630,hash224744,hash71807,hash204763,NA,NA,NA,NA,NA,
78,5,coup3224,coupMissing,coupMissing,coupMissing,9,hash10329,hash203797,hash230991,hash174824,hash214650,hash176593,NA,NA,NA,NA,
79,6,coup6224,coupMissing,coupMissing,coupMissing,9,hash85618,hash188078,hash71807,hash72375,hash239507,hash20352,hash147760,NA,NA,NA,
80,5,coup3882,coup6519,coupMissing,coupMissing,9,hash188953,hash199664,hash92135,hash12950,hash8614,hash145061,NA,NA,NA,NA,
81,4,coup1885,coup3882,coup9748,coupMissing,9,hash12950,hash171248,hash116248,hash188953,hash173774,NA,NA,NA,NA,NA,
82,3,coup9632,coup8607,coup2629,coupMissing,9,hash144458,hash143609,hash84239,hash223089,NA,NA,NA,NA,NA,NA,
83,6,coup3393,coupMissing,coupMissing,coupMissing,9,hash24406,hash127645,hash140299,hash82767,hash171031,hash34402,hash825,NA,NA,NA,
84,5,coup6519,coup7553,coup6443,coupMissing,9,hash145061,hash143609,hash220217,hash253954,hash188953,hash143897,NA,NA,NA,NA,
85,6,coup7719,coupMissing,coupMissing,coupMissing,9,hash224701,hash7930,hash150408,hash47714,hash70375,hash127320,hash13910,NA,NA,NA,
86,4,coup5406,coup2631,coup7080,coupMissing,9,hash80455,hash92630,hash103045,hash146553,hash148430,NA,NA,NA,NA,NA,
87,6,coup2027,coupMissing,coupMissing,coupMissing,9,hash25568,hash153558,hash215303,hash132044,hash173547,hash214878,hash43829,NA,NA,NA,
88,5,coup6387,coup6440,coup2696,coupMissing,9,hash127237,hash159388,hash233255,hash153685,hash84696,hash247048,NA,NA,NA,NA,
89,6,coup8357,coupMissing,coupMissing,coupMissing,9,hash180004,hash21396,hash158199,hash47364,hash254408,hash168498,hash73682,NA,NA,NA,
90,6,coup8770,coupMissing,coupMissing,coupMissing,9,hash249477,hash162678,hash150251,hash80281,hash42063,hash72956,hash93810,NA,NA,NA,
91,6,coup2412,coup9281,coup3691,coupMissing,9,hash21689,hash157654,hash24468,hash243666,hash183594,hash176639,hash137314,NA,NA,NA,
92,5,coup5650,coup7943,coup9796,coupMissing,9,hash80107,hash157654,hash140483,hash90747,hash236259,hash254731,NA,NA,NA,NA,
93,5,coup2475,coup5800,coup7719,coupMissing,9,hash127320,hash7510,hash7640,hash166394,hash209795,hash224701,NA,NA,NA,NA,
94,5,coup2720,coup1763,coup3628,coupMissing,9,hash249876,hash222291,hash201096,hash128238,hash195629,hash206976,NA,NA,NA,NA,
95,5,coup8210,coup2475,coup5639,coupMissing,9,hash209795,hash211818,hash190631,hash15962,hash127320,hash91202,NA,NA,NA,NA,
96,5,coup8649,coupMissing,coupMissing,coupMissing,9,hash65356,hash138148,hash32807,hash86873,hash113478,hash128647,NA,NA,NA,NA,
97,5,coup6115,coupMissing,coupMissing,coupMissing,9,hash2765,hash16358,hash157214,hash136402,hash250225,hash37732,NA,NA,NA,NA,
98,4,coup2059,coup7854,coup3421,coupMissing,9,hash184430,hash229880,hash224744,hash181583,hash229839,NA,NA,NA,NA,NA,
99,4,coup2250,coup6956,coup8995,coupMissing,9,hash137929,hash159465,hash119223,hash207807,hash978,NA,NA,NA,NA,NA,
100,5,coup6545,coup9507,coup8193,coupMissing,9,hash144877,hash21001,hash93080,hash61868,hash101123,hash202032,NA,NA,NA,NA,
101,5,coup2189,coupMissing,coupMissing,coupMissing,9,hash207705,hash13279,hash237056,hash30833,hash100075,hash8150,NA,NA,NA,NA,
102,5,coup1450,coup9406,coup6864,coupMissing,9,hash54533,hash199178,hash244934,hash114589,hash1538,hash37672,NA,NA,NA,NA,
103,4,coup3753,coup1323,coup2974,coupMissing,9,hash245837,hash68731,hash184715,hash3830,hash186409,NA,NA,NA,NA,NA,
104,5,coup9748,coup4660,coupMissing,coupMissing,9,hash173774,hash240408,hash83915,hash106980,hash12950,hash192504,NA,NA,NA,NA,
105,7,coup7922,coup8412,coup9210,coupMissing,9,hash221695,hash44286,hash79589,hash253644,hash49193,hash158286,hash131128,hash167847,NA,NA,
106,5,coup112,coupMissing,coupMissing,coupMissing,9,hash2599,hash161394,hash109823,hash177604,hash193993,hash177633,NA,NA,NA,NA,
107,5,coup499,coup6103,coup5549,coupMissing,9,hash186659,hash239307,hash92630,hash105162,hash79753,hash106222,NA,NA,NA,NA,
108,4,coup9619,coup7639,coup898,coupMissing,9,hash227128,hash236403,hash108487,hash177150,hash236935,NA,NA,NA,NA,NA,
109,6,coup2123,coupMissing,coupMissing,coupMissing,9,hash141384,hash85320,hash143322,hash132475,hash170981,hash36821,hash174118,NA,NA,NA,
110,7,coup8358,coupMissing,coupMissing,coupMissing,9,hash117534,hash18635,hash221628,hash81173,hash205215,hash213087,hash114589,hash159831,NA,NA,
111,6,coup1763,coupMissing,coupMissing,coupMissing,9,hash201096,hash32651,hash237851,hash6282,hash249876,hash210854,hash173653,NA,NA,NA,
112,4,coup2499,coup1663,coup8671,coupMissing,9,hash248805,hash190631,hash198545,hash179184,hash70041,NA,NA,NA,NA,NA,
113,6,coup2631,coup5710,coup5168,coupMissing,9,hash148430,hash119127,hash80455,hash83542,hash105478,hash239135,hash12344,NA,NA,NA,
114,3,coup5984,coupMissing,coupMissing,coupMissing,9,hash135666,hash225527,hash2486,hash177721,NA,NA,NA,NA,NA,NA,
115,6,coup513,coup4686,coup3753,coupMissing,9,hash186409,hash1935,hash234349,hash978,hash200070,hash245837,hash183428,NA,NA,NA,
116,3,coup6760,coupMissing,coupMissing,coupMissing,9,hash236810,hash132947,hash76195,hash94366,NA,NA,NA,NA,NA,NA,
117,7,coup508,coup883,coup724,coupMissing,9,hash92108,hash137666,hash80277,hash100029,hash176050,hash129620,hash105651,hash123940,NA,NA,
118,6,coup9036,coup7751,coup2487,coupMissing,9,hash126030,hash85455,hash11467,hash241692,hash238920,hash244083,hash66059,NA,NA,NA,
119,5,coup3325,coup764,coup1240,coupMissing,9,hash141121,hash59246,hash106980,hash132600,hash171547,hash176905,NA,NA,NA,NA,
120,4,coup5780,coup4542,coup5170,coupMissing,9,hash190731,hash146073,hash101434,hash152183,hash131128,NA,NA,NA,NA,NA,
121,4,coup1549,coupMissing,coupMissing,coupMissing,9,hash99021,hash215515,hash100813,hash39533,hash239135,NA,NA,NA,NA,NA,
122,6,coup530,coupMissing,coupMissing,coupMissing,9,hash60345,hash201656,hash111144,hash145194,hash31046,hash240766,hash192088,NA,NA,NA,
123,5,coup2629,coupMissing,coupMissing,coupMissing,9,hash223089,hash135622,hash139207,hash106029,hash199624,hash144458,NA,NA,NA,NA,
124,6,coup8316,coup1640,coup7014,coupMissing,9,hash117410,hash167512,hash207805,hash60566,hash21050,hash58436,hash73034,NA,NA,NA,
125,6,coup2776,coupMissing,coupMissing,coupMissing,9,hash185324,hash180331,hash30008,hash216633,hash31282,hash238233,hash47183,NA,NA,NA,
126,6,coup7018,coupMissing,coupMissing,coupMissing,9,hash74879,hash194557,hash201721,hash251372,hash170241,hash85548,hash77825,NA,NA,NA,
127,6,coup6440,coupMissing,coupMissing,coupMissing,9,hash159388,hash165853,hash127237,hash138499,hash21601,hash236762,hash208582,NA,NA,NA,
128,4,coup6646,coupMissing,coupMissing,coupMissing,9,hash144014,hash179619,hash243666,hash155056,hash84290,NA,NA,NA,NA,NA,
129,6,coup4197,coup742,coupMissing,coupMissing,9,hash105875,hash22832,hash170541,hash7757,hash140880,hash138008,hash242629,NA,NA,NA,
130,5,coup4924,coupMissing,coupMissing,coupMissing,9,hash56857,hash100097,hash62222,hash168329,hash243727,hash191503,NA,NA,NA,NA,
131,6,coup5037,coup1920,coupMissing,coupMissing,9,hash36998,hash109237,hash141853,hash192055,hash139109,hash211979,hash227828,NA,NA,NA,
132,6,coup7827,coup9852,coup6670,coupMissing,9,hash136142,hash212291,hash190649,hash181859,hash208682,hash38415,hash51095,NA,NA,NA,
133,5,coup5710,coup1549,coup4580,coupMissing,9,hash239135,hash225705,hash55436,hash160816,hash148430,hash99021,NA,NA,NA,NA,
134,5,coup6882,coupMissing,coupMissing,coupMissing,9,hash61798,hash163106,hash198545,hash53051,hash51095,hash177721,NA,NA,NA,NA,
