RDS
500,3,coupMissing,
1,6,coup4834,coup502,coup4755,coupMissing,9,hash5234,hash6109,hash7436,hash6618,hash6813,hash4499,hash3436,NA,NA,NA,
2,5,coup4398,coupMissing,coupMissing,coupMissing,9,hash3208,hash5498,hash4158,hash563,hash1488,hash6459,NA,NA,NA,NA,
3,6,coup2430,coupMissing,coupMissing,coupMissing,9,hash2712,hash196,hash4073,hash6813,hash2108,hash6492,hash111,NA,NA,NA,
4,5,coup3394,coup680,coup3671,coupMissing,9,hash7312,hash2665,hash6160,hash5608,hash1782,hash301,NA,NA,NA,NA,
5,5,coup4158,coupMissing,coupMissing,coupMissing,9,hash5715,hash1283,hash5601,hash6495,hash4112,hash331,NA,NA,NA,NA,
6,5,coup774,coupMissing,coupMissing,coupMissing,9,hash5019,hash3439,hash3095,hash2608,hash5763,hash2221,NA,NA,NA,NA,
7,5,coup3236,coup81,coupMissing,coupMissing,9,hash5698,hash389,hash286,hash2671,hash465,hash6405,NA,NA,NA,NA,
8,6,coup4360,coup3895,coup300,coupMissing,9,hash6667,hash6412,hash1048,hash6762,hash207,hash4136,hash2860,NA,NA,NA,
9,5,coup3123,coupMissing,coupMissing,coupMissing,9,hash5028,hash315,hash5649,hash2338,hash7920,hash7775,NA,NA,NA,NA,
10,3,coup858,coupMissing,coupMissing,coupMissing,9,hash1890,hash4886,hash2351,hash2130,NA,NA,NA,NA,NA,NA,
11,4,coup1552,coup2487,coup3403,coupMissing,9,hash4258,hash6249,hash1756,hash3970,hash3160,NA,NA,NA,NA,NA,
12,5,coup1199,coupMissing,coupMissing,coupMissing,9,hash1143,hash7785,hash2568,hash7804,hash6754,hash4415,NA,NA,NA,NA,
13,7,coup2309,coup1598,coup4019,coupMissing,9,hash5089,hash1656,hash7361,hash6495,hash5665,hash1754,hash2251,hash4623,NA,NA,
14,7,coup1918,coupMissing,coupMissing,coupMissing,9,hash4453,hash6845,hash5322,hash4182,hash7658,hash306,hash1720,hash511,NA,NA,
15,5,coup2778,coup3326,coup3347,coupMissing,9,hash3095,hash3850,hash7116,hash5019,hash4912,hash7310,NA,NA,NA,NA,
16,5,coup1000,coupMissing,coupMissing,coupMissing,9,hash1924,hash5902,hash2268,hash3225,hash3950,hash7392,NA,NA,NA,NA,
17,4,coup1054,coup1160,coup2670,coupMissing,9,hash1585,hash4717,hash1243,hash3212,hash1839,NA,NA,NA,NA,NA,
18,5,coup4238,coup637,coup581,coupMissing,9,hash568,hash7203,hash5663,hash4105,hash1678,hash5579,NA,NA,NA,NA,
19,3,coup724,coup4104,coup4385,coupMissing,9,hash3592,hash6587,hash5022,hash3455,NA,NA,NA,NA,NA,NA,
20,6,coup4837,coup579,coup2997,coupMissing,9,hash7405,hash5653,hash6732,hash1100,hash4688,hash1949,hash2122,NA,NA,NA,
21,8,coup591,coup2773,coup3179,coupMissing,9,hash5940,hash7393,hash6150,hash5284,hash3159,hash1460,hash203,hash7804,hash1103,NA,
22,5,coup3997,coup3282,coup635,coupMissing,9,hash2536,hash6076,hash304,hash4970,hash301,hash3884,NA,NA,NA,NA,
23,4,coup1008,coupMissing,coupMissing,coupMissing,9,hash515,hash4172,hash1145,hash7142,hash2199,NA,NA,NA,NA,NA,
24,6,coup1214,coup3154,coup4569,coupMissing,9,hash6705,hash6108,hash7678,hash2352,hash3345,hash7486,hash7450,NA,NA,NA,
25,4,coup1302,coup3235,coup1999,coupMissing,9,hash6650,hash1405,hash2351,hash3951,hash1619,NA,NA,NA,NA,NA,
26,6,coup3580,coup3427,coup1131,coupMissing,9,hash1066,hash2665,hash5748,hash1216,hash1990,hash3480,hash6058,NA,NA,NA,
27,5,coup966,coup3637,coupMissing,coupMissing,9,hash4529,hash412,hash7388,hash3954,hash5806,hash7259,NA,NA,NA,NA,
28,6,coup1803,coupMissing,coupMissing,coupMissing,9,hash3057,hash2178,hash6954,hash4159,hash6435,hash2646,hash6881,NA,NA,NA,
29,5,coup587,coup4021,coup1000,coupMissing,9,hash3225,hash1322,hash5483,hash6920,hash1924,hash1503,NA,NA,NA,NA,
30,7,coup4733,coupMissing,coupMissing,coupMissing,9,hash6908,hash5195,hash4494,hash6020,hash3769,hash3132,hash1619,hash3781,NA,NA,
31,4,coup1938,coupMissing,coupMissing,coupMissing,9,hash3858,hash3426,hash6863,hash7929,hash6673,NA,NA,NA,NA,NA,
32,5,coup2105,coupMissing,coupMissing,coupMissing,9,hash4836,hash2468,hash6460,hash1400,hash6687,hash3248,NA,NA,NA,NA,
33,9,coup1836,coup1830,coupMissing,coupMissing,9,hash6864,hash6834,hash5305,hash5945,hash7502,hash1669,hash96,hash7355,hash1412,hash5770,
34,5,coup232,coup3323,coup4971,coupMissing,9,hash1910,hash1690,hash5663,hash5713,hash2765,hash6558,NA,NA,NA,NA,
35,6,coup3934,coupMissing,coupMissing,coupMissing,9,hash7502,hash3309,hash7363,hash3110,hash611,hash2419,hash1530,NA,NA,NA,
36,4,coup4721,coupMissing,coupMissing,coupMissing,9,hash3737,hash5821,hash6753,hash6395,hash503,NA,NA,NA,NA,NA,
