RDS
500,3,coupMissing,
1,5,coup1878,coup2746,coup2369,coupMissing,9,hash3509,hash322,hash2587,hash2570,hash223,hash1282,NA,NA,NA,NA,
2,6,coup2791,coupMissing,coupMissing,coupMissing,9,hash3748,hash149,hash598,hash2949,hash1685,hash3286,hash2416,NA,NA,NA,
3,5,coup3292,coup653,coup1901,coupMissing,9,hash2053,hash3451,hash3460,hash2111,hash701,hash3966,NA,NA,NA,NA,
4,3,coup2423,coup534,coup191,coupMissing,9,hash3121,hash1313,hash3526,hash275,NA,NA,NA,NA,NA,NA,
5,4,coup3433,coupMissing,coupMissing,coupMissing,9,hash3424,hash2768,hash2798,hash77,hash912,NA,NA,NA,NA,NA,
6,5,coup3394,coup3671,coup680,coupMissing,9,hash3647,hash550,hash3885,hash3212,hash2860,hash825,NA,NA,NA,NA,
7,5,coup4255,coup1662,coup2706,coupMissing,9,hash1561,hash957,hash746,hash1327,hash1287,hash1512,NA,NA,NA,NA,
8,5,coup3415,coupMissing,coupMissing,coupMissing,9,hash562,hash3836,hash3404,hash3623,hash1259,hash3427,NA,NA,NA,NA,
9,4,coup2795,coup2354,coup1556,coupMissing,9,hash184,hash2556,hash3997,hash2434,hash1999,NA,NA,NA,NA,NA,
10,4,coup4630,coup3372,coup2686,coupMissing,9,hash8,hash2733,hash634,hash3457,hash3693,NA,NA,NA,NA,NA,
11,4,coup4503,coup826,coup994,coupMissing,9,hash937,hash505,hash1729,hash1323,hash2631,NA,NA,NA,NA,NA,
12,8,coup276,coup3911,coupMissing,coupMissing,9,hash3958,hash2487,hash2188,hash2587,hash1366,hash332,hash1701,hash575,hash3570,NA,
13,6,coup2159,coup512,coup1377,coupMissing,9,hash2063,hash155,hash1410,hash1165,hash2422,hash3336,hash3831,NA,NA,NA,
14,5,coup676,coup2101,coup3788,coupMissing,9,hash3963,hash2364,hash450,hash3870,hash3990,hash2880,NA,NA,NA,NA,
15,5,coup3997,coup635,coupMissing,coupMissing,9,hash1214,hash3617,hash1653,hash2950,hash825,hash3385,NA,NA,NA,NA,
16,5,coup2822,coup3629,coup1399,coupMissing,9,hash418,hash663,hash1882,hash1267,hash1178,hash2216,NA,NA,NA,NA,
17,4,coup142,coup205,coup533,coupMissing,9,hash1662,hash2334,hash923,hash1145,hash3010,NA,NA,NA,NA,NA,
18,6,coup43,coup2791,coup1891,coupMissing,9,hash2416,hash1525,hash2036,hash1582,hash2617,hash3748,hash3830,NA,NA,NA,
19,5,coup3700,coupMissing,coupMissing,coupMissing,9,hash2708,hash737,hash1162,hash3707,hash910,hash237,NA,NA,NA,NA,
20,3,coup4081,coupMissing,coupMissing,coupMissing,9,hash1457,hash2777,hash2587,hash1591,NA,NA,NA,NA,NA,NA,
21,4,coup3192,coup4142,coup969,coupMissing,9,hash1540,hash11,hash50,hash2185,hash1512,NA,NA,NA,NA,NA,
22,6,coup1617,coup4493,coup1612,coupMissing,9,hash1231,hash3418,hash2394,hash539,hash2120,hash2260,hash3831,NA,NA,NA,
23,5,coup730,coupMissing,coupMissing,coupMissing,9,hash1780,hash3570,hash299,hash3093,hash3883,hash1754,NA,NA,NA,NA,
24,6,coup3025,coup2164,coup938,coupMissing,9,hash2777,hash613,hash1124,hash1457,hash1319,hash1122,hash3159,NA,NA,NA,
25,6,coup2607,coup904,coup307,coupMissing,9,hash3781,hash2270,hash3034,hash2664,hash3504,hash1062,hash1588,NA,NA,NA,
26,5,coup76,coup2004,coup3761,coupMissing,9,hash2312,hash957,hash818,hash36,hash2151,hash2259,NA,NA,NA,NA,
27,4,coup509,coup3148,coup2932,coupMissing,9,hash349,hash2950,hash3459,hash465,hash3386,NA,NA,NA,NA,NA,
28,6,coup2367,coup3019,coupMissing,coupMissing,9,hash373,hash903,hash2435,hash650,hash984,hash2733,hash1798,NA,NA,NA,
29,6,coup989,coup2359,coup4071,coupMissing,9,hash82,hash3460,hash2541,hash1418,hash416,hash2809,hash2515,NA,NA,NA,
30,5,coup1341,coupMissing,coupMissing,coupMissing,9,hash2605,hash1737,hash273,hash1314,hash2264,hash275,NA,NA,NA,NA,
