RDS
250,3,coupMissing,
1,4,coup5336,coup3915,coup1254,coupMissing,10,hash60,hash352,hash459,hash478,hash68,NA,NA,NA,NA,NA,NA,
2,5,coup7359,coupMissing,coupMissing,coupMissing,10,hash232,hash388,hash394,hash279,hash367,hash342,NA,NA,NA,NA,NA,
3,4,coup9963,coup6195,coup5903,coupMissing,10,hash217,hash109,hash103,hash447,hash130,NA,NA,NA,NA,NA,NA,
4,5,coup8056,coupMissing,coupMissing,coupMissing,10,hash361,hash411,hash478,hash348,hash179,hash414,NA,NA,NA,NA,NA,
5,4,coup7590,coupMissing,coupMissing,coupMissing,10,hash463,hash441,hash61,hash200,hash356,NA,NA,NA,NA,NA,NA,
6,4,coup3817,coupMissing,coupMissing,coupMissing,10,hash480,hash278,hash34,hash113,hash56,NA,NA,NA,NA,NA,NA,
7,5,coup5553,coupMissing,coupMissing,coupMissing,10,hash331,hash18,hash23,hash185,hash291,hash275,NA,NA,NA,NA,NA,
8,6,coup6522,coup8879,coup8560,coupMissing,10,hash153,hash101,hash273,hash407,hash410,hash48,hash458,NA,NA,NA,NA,
9,4,coup6478,coupMissing,coupMissing,coupMissing,10,hash249,hash60,hash48,hash248,hash20,NA,NA,NA,NA,NA,NA,
10,5,coup3191,coupMissing,coupMissing,coupMissing,10,hash254,hash244,hash295,hash86,hash468,hash113,NA,NA,NA,NA,NA,
11,6,coup9068,coupMissing,coupMissing,coupMissing,10,hash153,hash374,hash243,hash107,hash479,hash480,hash176,NA,NA,NA,NA,
12,4,coup5142,coup4192,coup8784,coupMissing,10,hash168,hash309,hash315,hash392,hash148,NA,NA,NA,NA,NA,NA,
13,4,coup9655,coup4564,coup4484,coupMissing,10,hash57,hash411,hash357,hash179,hash78,NA,NA,NA,NA,NA,NA,
14,4,coup1348,coup3045,coup8843,coupMissing,10,hash395,hash25,hash43,hash272,hash430,NA,NA,NA,NA,NA,NA,
15,5,coup2014,coup1122,coup7394,coupMissing,10,hash17,hash484,hash125,hash80,hash427,hash217,NA,NA,NA,NA,NA,
16,6,coup558,coup3154,coup1161,coupMissing,10,hash239,hash95,hash475,hash361,hash316,hash31,hash185,NA,NA,NA,NA,
17,5,coup6911,coup9055,coup4703,coupMissing,10,hash84,hash157,hash265,hash286,hash81,hash165,NA,NA,NA,NA,NA,
18,5,coup4484,coup8056,coup4129,coupMissing,10,hash179,hash426,hash41,hash57,hash361,hash418,NA,NA,NA,NA,NA,
19,6,coup4066,coupMissing,coupMissing,coupMissing,10,hash331,hash378,hash445,hash472,hash490,hash163,hash350,NA,NA,NA,NA,
20,5,coup9663,coupMissing,coupMissing,coupMissing,10,hash268,hash349,hash376,hash209,hash159,hash392,NA,NA,NA,NA,NA,
21,6,coup7963,coupMissing,coupMissing,coupMissing,10,hash63,hash208,hash435,hash470,hash11,hash186,hash461,NA,NA,NA,NA,
22,5,coup2532,coup1388,coup6992,coupMissing,10,hash240,hash253,hash271,hash125,hash205,hash268,NA,NA,NA,NA,NA,
23,5,coup7065,coupMissing,coupMissing,coupMissing,10,hash466,hash87,hash408,hash48,hash423,hash271,NA,NA,NA,NA,NA,
24,5,coup5260,coup4923,coup8476,coupMissing,10,hash29,hash323,hash211,hash430,hash470,hash288,NA,NA,NA,NA,NA,
