RDS
500,3,coupMissing,
1,4,coup3685,coup4176,coup2313,coupMissing,10,hash231097,hash154033,hash94950,hash143257,hash156730,NA,NA,NA,NA,NA,NA,
2,5,coup2201,coup4051,coup4180,coupMissing,10,hash251257,hash222151,hash100860,hash209995,hash13201,hash46013,NA,NA,NA,NA,NA,
3,6,coup1716,coupMissing,coupMissing,coupMissing,10,hash73470,hash227409,hash167361,hash80262,hash226852,hash41824,hash142009,NA,NA,NA,NA,
4,7,coup4146,coup464,coup3958,coupMissing,10,hash67522,hash194708,hash74138,hash49205,hash150539,hash133259,hash65609,hash128026,NA,NA,NA,
5,7,coup3430,coup3381,coup1402,coupMissing,10,hash234482,hash140279,hash43236,hash97740,hash220480,hash233284,hash42986,hash131323,NA,NA,NA,
6,5,coup405,coupMissing,coupMissing,coupMissing,10,hash243905,hash217864,hash193552,hash106832,hash36011,hash190820,NA,NA,NA,NA,NA,
7,5,coup808,coupMissing,coupMissing,coupMissing,10,hash81865,hash177711,hash44514,hash246637,hash28940,hash193203,NA,NA,NA,NA,NA,
8,5,coup3317,coup606,coup1910,coupMissing,10,hash125268,hash43021,hash115296,hash366,hash34760,hash61812,NA,NA,NA,NA,NA,
9,5,coup2778,coupMissing,coupMissing,coupMissing,10,hash50093,hash9782,hash240579,hash50650,hash142857,hash248885,NA,NA,NA,NA,NA,
10,5,coup4765,coupMissing,coupMissing,coupMissing,10,hash225446,hash165683,hash125522,hash172167,hash146455,hash174918,NA,NA,NA,NA,NA,
11,7,coup4369,coup4797,coup3430,coupMissing,10,hash97740,hash213107,hash28339,hash21968,hash219914,hash234482,hash170559,hash192715,NA,NA,NA,
12,6,coup4997,coup923,coup4795,coupMissing,10,hash94257,hash120355,hash106832,hash190881,hash140852,hash50195,hash21765,NA,NA,NA,NA,
13,4,coup2889,coup1945,coup3933,coupMissing,10,hash197453,hash14231,hash106127,hash41384,hash247799,NA,NA,NA,NA,NA,NA,
14,3,coup2750,coup4387,coupMissing,coupMissing,10,hash176008,hash188921,hash108350,hash95345,NA,NA,NA,NA,NA,NA,NA,
15,5,coup3921,coup3486,coupMissing,coupMissing,10,hash255676,hash191009,hash55498,hash163243,hash103541,hash195184,NA,NA,NA,NA,NA,
16,5,coup3266,coup4116,coup3164,coupMissing,10,hash116571,hash199991,hash129472,hash234638,hash224526,hash26497,NA,NA,NA,NA,NA,
17,4,coup755,coup2944,coup3084,coupMissing,10,hash118809,hash115477,hash5886,hash22673,hash135601,NA,NA,NA,NA,NA,NA,
18,5,coup4404,coup3740,coup127,coupMissing,10,hash240323,hash114471,hash185793,hash230591,hash137337,hash182316,NA,NA,NA,NA,NA,
19,5,coup1453,coupMissing,coupMissing,coupMissing,10,hash194701,hash230262,hash19658,hash89128,hash140400,hash66090,NA,NA,NA,NA,NA,
20,5,coup585,coupMissing,coupMissing,coupMissing,10,hash166145,hash44928,hash31916,hash207997,hash142435,hash185961,NA,NA,NA,NA,NA,
21,4,coup1910,coupMissing,coupMissing,coupMissing,10,hash61812,hash125268,hash255773,hash16609,hash109969,NA,NA,NA,NA,NA,NA,
22,4,coup1402,coupMissing,coupMissing,coupMissing,10,hash131323,hash199581,hash113573,hash234482,hash225248,NA,NA,NA,NA,NA,NA,
23,4,coup1056,coup4711,coup3074,coupMissing,10,hash145328,hash84800,hash174894,hash62382,hash81347,NA,NA,NA,NA,NA,NA,
24,5,coup3732,coup2519,coup2319,coupMissing,10,hash255139,hash31916,hash137395,hash237830,hash195184,hash225073,NA,NA,NA,NA,NA,
25,5,coup1707,coupMissing,coupMissing,coupMissing,10,hash219281,hash218499,hash85233,hash58550,hash112211,hash250963,NA,NA,NA,NA,NA,
26,5,coup3910,coup186,coup3045,coupMissing,10,hash127208,hash248800,hash233654,hash224258,hash68389,hash196133,NA,NA,NA,NA,NA,
27,5,coup2105,coup3110,coup2621,coupMissing,10,hash225313,hash51965,hash107007,hash195738,hash224599,hash58049,NA,NA,NA,NA,NA,
28,6,coup201,coupMissing,coupMissing,coupMissing,10,hash195631,hash48885,hash146041,hash128560,hash91663,hash195184,hash135966,NA,NA,NA,NA,
29,6,coup1412,coup1313,coupMissing,coupMissing,10,hash197867,hash197304,hash62093,hash162140,hash25986,hash148170,hash132252,NA,NA,NA,NA,
30,4,coup569,coup1899,coupMissing,coupMissing,10,hash89557,hash125361,hash143634,hash136897,hash41254,NA,NA,NA,NA,NA,NA,
31,4,coup3644,coupMissing,coupMissing,coupMissing,10,hash193129,hash241854,hash242614,hash247285,hash68076,NA,NA,NA,NA,NA,NA,
32,9,coup3368,coup298,coup4566,coupMissing,10,hash112308,hash233654,hash55819,hash90204,hash18478,hash188847,hash22673,hash170861,hash105511,hash229981,NA,
33,7,coup3708,coupMissing,coupMissing,coupMissing,10,hash243225,hash172392,hash184389,hash100045,hash215084,hash5630,hash65036,hash143685,NA,NA,NA,
34,5,coup3703,coupMissing,coupMissing,coupMissing,10,hash245249,hash223595,hash76661,hash235199,hash38500,hash45984,NA,NA,NA,NA,NA,
35,6,coup906,coup1925,coup1480,coupMissing,10,hash88878,hash98443,hash97220,hash251326,hash89628,hash73094,hash225073,NA,NA,NA,NA,
36,4,coup3360,coupMissing,coupMissing,coupMissing,10,hash93105,hash237095,hash241303,hash26151,hash230178,NA,NA,NA,NA,NA,NA,
37,5,coup974,coupMissing,coupMissing,coupMissing,10,hash172059,hash34352,hash243843,hash255381,hash85075,hash104565,NA,NA,NA,NA,NA,
38,5,coup76,coup4555,coup4091,coupMissing,10,hash69705,hash177510,hash242614,hash95323,hash38500,hash209995,NA,NA,NA,NA,NA,
